node_id,element_type,guid,length,width,height,embedded_door_guid,info_string,label_type,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,zone_stamp_guid,pos_x,pos_y,room_name,room_number,room_height,embedded_in_wall_guid
389,Wall,3DAD0056-8B94-304E-AD65-3DF0FD049637,0.75,0.02,1.15,,SW - 034,0,27.83,12.07,64.2,27.85,12.82,65.35,,,,,,,
390,Wall,8713BD3E-1FA2-7848-8FB9-D604435600B8,0.90,0.02,1.30,,SW - 034,0,27.83,13.66,67.75,27.85,14.56,69.05,,,,,,,
391,Wall,33D89FAB-C54A-5347-BD14-4B7C2E178693,0.75,0.02,1.30,,SW - 034,0,27.83,14.61,67.75,27.85,15.36,69.05,,,,,,,
392,Wall,3DEC5B5C-512E-BE40-824E-077359F4DB66,4.08,0.22,1.35,,SW - 046,0,27.65,12.07,67.75,27.87,16.16,69.1,,,,,,,
393,Wall,2A94BC68-C975-3944-9258-6FF7D7C6A373,0.75,0.02,1.15,,SW - 034,0,27.83,15.41,67.9,27.85,16.16,69.05,,,,,,,
394,Wall,3B543FFF-A51A-4D4C-BF16-946E578BBA83,0.75,0.02,1.15,,SW - 034,0,27.83,12.87,67.9,27.85,13.62,69.05,,,,,,,
395,Wall,3D6ADA3C-F94C-7348-90D8-004CD137D765,0.75,0.02,1.15,,SW - 034,0,27.83,12.07,67.9,27.85,12.82,69.05,,,,,,,
396,Wall,763CB1CF-968F-804C-8D38-2AD4EDD49601,0.90,0.02,1.30,,SW - 034,0,27.83,13.66,71.45,27.85,14.56,72.75,,,,,,,
397,Wall,CB2DA8CA-217B-B040-B6A3-54BE00F2CA42,0.75,0.02,1.30,,SW - 034,0,27.83,14.61,71.45,27.85,15.36,72.75,,,,,,,
398,Wall,06A5669B-0283-074D-AE3E-40B54700D631,4.08,0.22,1.35,,SW - 046,0,27.65,12.07,71.45,27.87,16.16,72.8,,,,,,,
399,Wall,067753A0-3387-204B-A27A-45C42E140C1F,0.75,0.02,1.15,,SW - 034,0,27.83,15.41,71.6,27.85,16.16,72.75,,,,,,,
400,Wall,41D4C0E4-B436-8544-A7AF-2FD472351159,0.75,0.02,1.15,,SW - 034,0,27.83,12.87,71.6,27.85,13.62,72.75,,,,,,,
401,Wall,6B78735E-9F4C-BF44-8BDB-BE037BC3620E,0.75,0.02,1.15,,SW - 034,0,27.83,12.07,71.6,27.85,12.82,72.75,,,,,,,
402,Wall,2C9DADE0-C9F7-DE43-AA09-D3816EE5647F,0.90,0.02,1.30,,SW - 034,0,27.83,13.66,75.15,27.85,14.56,76.45,,,,,,,
403,Wall,79AE18EF-12DF-E245-9397-4E0DFA35BC80,0.75,0.02,1.30,,SW - 034,0,27.83,14.61,75.15,27.85,15.36,76.45,,,,,,,
404,Wall,C0B2DDA7-F115-E742-8165-B15A939AF873,0.75,0.02,1.15,,SW - 034,0,27.83,15.41,75.3,27.85,16.16,76.45,,,,,,,
405,Wall,7B6D6939-BCBE-B54B-B3BD-D172B166E26D,0.75,0.02,1.15,,SW - 034,0,27.83,12.87,75.3,27.85,13.62,76.45,,,,,,,
406,Wall,69BFCE93-E05D-6C47-9B54-08399F0F7B72,0.75,0.02,1.15,,SW - 034,0,27.83,12.07,75.3,27.85,12.82,76.45,,,,,,,
407,Wall,C657BEDB-FDE8-8941-B8BF-C6A8A71827DF,2.19,0.45,0.30,,SW - 035,0,21.4,11.61,79.0,21.85,13.8,79.3,,,,,,,
408,Wall,77762875-FA8A-224A-93C9-B2D25ECAE7DE,6.55,0.45,0.30,,SW - 035,0,15.32,10.56,79.0,21.85,12.05,79.3,,,,,,,
409,Wall,B86F6DAB-74AC-5C45-9E3A-39247D6E9F40,8.58,0.45,0.30,,SW - 036,0,6.86,10.56,79.0,15.44,11.86,79.3,,,,,,,
410,Wall,803FC64E-675A-D04A-AE88-F17FED3DAC7E,2.25,0.45,0.30,,SW - 035,0,9.86,13.91,79.0,10.31,16.16,79.3,,,,,,,
411,Wall,976812DA-C414-6842-A389-CC2976A31E77,5.55,0.45,0.30,,SW - 035,0,21.85,13.8,79.0,27.4,14.25,79.3,,,,,,,
412,Wall,C8F31D30-853A-7341-9846-91B7B077216B,2.36,0.45,0.34,,SW - 035,0,27.4,13.8,78.96,27.85,16.16,79.3,,,,,,,
413,Wall,D765C5BA-BFBB-4D4E-BDD9-C4680CB12FEC,2.90,0.45,0.30,,SW - 035,0,6.96,13.46,79.0,9.86,13.91,79.3,,,,,,,
414,Wall,84C9E214-0F2E-3849-B6B6-32541E233DD8,1.90,0.05,0.55,,SW - 042,0,12.98,14.08,3.5,13.03,15.98,4.05,,,,,,,
415,Wall,5EC2AA2B-0FE5-CC48-90FB-EC8CA1AC6CD0,3.27,0.16,1.03,,SW - 048,0,32.85,12.88,29.88,33.0,16.16,30.91,,,,,,,
416,Wall,09D946D7-38C9-9F49-A112-6F240527B111,2.27,0.16,1.03,,SW - 048,0,38.85,13.88,7.68,39.01,16.16,8.71,,,,,,,
417,Wall,E88CD96F-B24E-3743-9C9E-BFCAF75F75F5,2.27,0.16,1.03,,SW - 048,0,38.85,13.88,11.38,39.01,16.16,12.41,,,,,,,
418,Wall,140E11F8-FFF1-1443-B4C4-F8231F5D3A17,2.27,0.16,1.03,,SW - 048,0,38.85,13.88,15.07,39.01,16.16,16.11,,,,,,,
419,Wall,AB8EF7F4-CEFF-A142-8AFC-8E24F9D822D9,2.27,0.16,1.03,,SW - 048,0,38.85,13.88,18.78,39.01,16.16,19.81,,,,,,,
420,Wall,9CA9C6CB-F2FF-D94A-8971-2111A31329B8,5.16,0.05,1.00,,SW - 048,0,5.89,11.0,18.8,5.94,16.16,19.8,,,,,,,
421,Wall,460B0549-766C-2A4B-A444-BC493169D1B1,2.27,0.16,1.02,,SW - 048,0,38.85,13.88,22.47,39.01,16.16,23.5,,,,,,,
422,Wall,03869858-685D-DF44-9B07-4799E3D1B219,2.23,0.10,4.25,55534BF9-3B97-8F42-AE77-B8B8DE8C36B9,SW - 044,0,10.63,13.93,0.0,10.73,16.16,4.25,,,,,,,
423,Wall,353083D0-E29B-D44C-ABE8-ACE977A68A92,1.20,0.10,4.25,,SW - 045,0,10.63,13.93,0.0,11.83,14.03,4.25,,,,,,,
424,Wall,5B872B65-3816-5F4D-A146-7C28B820E626,1.20,0.10,4.25,,SW - 045,0,10.63,14.56,0.0,11.83,14.66,4.25,,,,,,,
425,Wall,21E14202-DD52-1F47-AB41-8EB511B09188,1.20,0.15,4.25,,SW - 044,0,10.63,16.01,0.0,11.83,16.16,4.25,,,,,,,
426,Wall,C33A035E-4700-DE42-A8C9-EEB9D049D9D7,1.02,0.15,4.25,,SW - 044,0,18.01,13.91,0.0,19.03,14.06,4.25,,,,,,,
427,Wall,3C22127E-91B6-CB4C-8AAC-6775A589985E,1.05,0.15,2.80,,SW - 043,0,20.33,13.91,79.0,20.48,14.96,81.8,,,,,,,
428,Wall,BED58EAF-444A-4641-9505-57BED684CDC0,2.30,0.15,2.80,682A6E38-CDD6-CA49-AE82-008C46C7D135,SW - 044,0,18.03,14.96,79.0,20.33,15.11,81.8,,,,,,,
429,Wall,3053294E-3DF7-8846-9C9F-FC4D948BAFC4,0.90,0.15,2.95,,SW - 045,0,19.08,14.06,78.85,19.23,14.96,81.8,,,,,,,
430,Wall,D6EF5C3B-6484-4344-9BAD-DD2C30B5448F,1.05,0.15,2.80,,SW - 043,0,10.63,14.06,79.0,10.78,15.11,81.8,,,,,,,
431,Wall,9B2628AE-FBF7-F444-A68C-C828480C7465,1.05,0.15,2.90,,SW - 043,0,11.83,14.06,78.9,11.98,15.11,81.8,,,,,,,
432,Wall,21807257-E168-0145-A3E1-58CF13CDF112,1.20,0.15,2.80,,SW - 043,0,10.63,14.96,79.0,11.83,15.11,81.8,,,,,,,
433,Wall,C5DCD755-44B6-CE4F-ACF9-DD230E446533,4.04,0.15,0.03,,SW - 036,0,27.85,12.1,78.97,28.0,16.14,79.0,,,,,,,
434,Wall,0C0734A8-E531-164E-845D-64C7990A1FDD,0.35,0.15,1.30,,SW - 043,0,17.68,12.13,79.0,18.03,12.28,80.3,,,,,,,
435,Wall,69941C19-DEE7-CF4E-A54D-00B33058ED8B,1.78,0.10,1.30,,SW - 044,0,17.93,12.13,79.0,18.03,13.91,80.3,,,,,,,
436,Wall,46082B19-7769-5445-BE8C-8EDB848CCDBB,0.37,0.15,1.30,,SW - 044,0,13.01,12.13,79.0,13.38,12.28,80.3,,,,,,,
437,Wall,2324979E-33D5-544D-89BE-91278411032E,1.62,0.10,1.30,,SW - 045,0,13.01,12.28,79.0,13.11,13.91,80.3,,,,,,,
438,Wall,4151F9E8-93A1-EF47-9DBA-09E824B591BC,5.46,0.20,4.70,A7C9DD09-EB6F-AB4B-9DDD-89ECED9DC23D,SW - 044,0,19.03,10.55,-4.7,19.23,16.01,0.0,,,,,,,
439,Wall,EB0A3B05-2985-BE4A-B448-E58B6E6B81FC,5.74,0.20,4.70,C5EE1166-ECAA-C34C-8EB8-810A2BF6783F,SW - 043,0,11.83,10.26,-4.7,12.03,16.01,0.0,,,,,,,
440,Wall,AC180823-5CDA-4F4F-80A1-0D6895D06455,8.60,0.15,3.70,,SW - 044,0,11.83,16.01,-3.7,20.43,16.16,0.0,,,,,,,
441,Wall,3E282B1A-CC73-2948-8B87-C641145F467A,7.40,0.15,4.70,,SW - 044,0,11.83,13.91,-4.7,19.23,14.06,0.0,,,,,,,
442,Wall,507380F9-54F5-1343-BD96-475E6BE77FF1,1.20,0.15,3.70,,SW - 044,0,10.63,16.01,-3.7,11.83,16.16,0.0,,,,,,,
443,Wall,FC7A37A0-89B9-624D-9EC0-F91B4969A998,7.40,0.15,4.70,,SW - 044,0,11.83,14.96,-3.7,19.23,15.11,1.0,,,,,,,
444,Wall,4C8572DF-BC85-5A44-87B7-5B591B4E3C39,2.82,0.20,4.70,,SW - 043,0,37.3,13.49,-4.7,37.5,16.31,0.0,,,,,,,
445,Wall,0EB21CB8-0ACD-E44D-89FC-26CA627757EF,30.87,0.20,4.70,,SW - 044,0,6.64,16.11,-4.7,37.5,16.31,0.0,,,,,,,
446,Wall,C75F11E1-4FA3-6C4A-BF75-D1ECAAF4A053,5.53,0.20,4.70,,SW - 045,0,6.64,10.78,-4.7,6.84,16.31,0.0,,,,,,,
447,Wall,E9D4DBF6-398B-3E44-B96F-DF4F0732E882,8.82,0.20,4.70,,SW - 046,0,6.64,9.9,-4.7,15.43,10.98,0.0,,,,,,,
448,Wall,AB77F114-551C-3A4B-BFE1-E9B31F73A92D,22.38,0.20,4.70,,SW - 047,0,15.38,9.9,-4.7,37.5,13.68,0.0,,,,,,,
449,Wall,5A3FF659-EEEF-F548-94EB-CB221EED21DB,2.29,0.16,1.03,,SW - 048,0,38.85,13.87,3.98,39.0,16.16,5.01,,,,,,,
450,Wall,57388367-44CF-E846-A7EE-F7E1A195FBCF,2.26,0.22,1.35,,SW - 046,0,38.65,13.88,8.55,38.87,16.14,9.9,,,,,,,
451,Wall,32C7A8A0-CB71-8744-9462-3A0B5C1B3344,2.26,0.22,1.35,,SW - 046,0,38.65,13.88,12.25,38.87,16.14,13.6,,,,,,,
452,Wall,3CCE63B6-06B6-674D-849C-5D7E431F8ECC,2.26,0.22,1.35,,SW - 046,0,38.65,13.88,15.95,38.87,16.14,17.3,,,,,,,
453,Wall,9ACE7CA5-0265-8043-9180-D9138D44D2F5,2.26,0.22,1.35,,SW - 046,0,38.65,13.88,19.65,38.87,16.14,21.0,,,,,,,
454,Wall,9EFABC9D-6D52-2D40-83D6-DF8BB5CBB191,2.30,0.16,1.03,,SW - 048,0,38.85,13.86,7.68,39.01,16.16,8.71,,,,,,,
455,Wall,7F3F93F2-3F5B-F944-9B6F-6FFFCB80DEE0,2.30,0.16,1.03,,SW - 048,0,38.85,13.86,11.38,39.01,16.16,12.41,,,,,,,
456,Wall,C7B3E016-D67B-8C48-BB21-7245D172C09E,2.30,0.16,1.03,,SW - 048,0,38.85,13.86,15.07,39.01,16.16,16.11,,,,,,,
457,Wall,2866A24E-F994-CC4A-B55E-4C1E3A26D89C,2.30,0.16,1.03,,SW - 048,0,38.85,13.86,18.78,39.01,16.16,19.81,,,,,,,
458,Wall,E01DCEFA-8231-C14F-B801-CCB16D20A4BE,2.29,0.16,1.03,,SW - 048,0,38.85,13.87,3.98,39.0,16.16,5.01,,,,,,,
459,Wall,003780E6-AB07-4D41-A6D5-9DE33E9C484E,2.26,0.22,1.35,,SW - 046,0,38.65,13.88,4.85,38.87,16.14,6.2,,,,,,,
460,Wall,934237B2-9D41-074E-872E-549C1D532E37,1.31,0.22,1.35,,SW - 046,0,37.52,13.66,4.85,38.86,14.09,6.2,,,,,,,
461,Wall,33CA440F-B02A-764E-8BED-5ECB932E63A2,1.30,0.22,1.35,,SW - 046,0,37.56,15.93,4.85,38.85,16.16,6.2,,,,,,,
462,Wall,85BC0640-8B69-FB40-A158-4A38DE9E03F6,2.26,0.22,1.35,,SW - 046,0,38.65,13.88,12.25,38.87,16.14,13.6,,,,,,,
463,Wall,1CFFBE0F-3BE2-AD4E-9237-800E40A53C0D,1.30,0.22,1.35,,SW - 046,0,37.56,15.93,12.25,38.85,16.16,13.6,,,,,,,
464,Wall,106FAE92-F7D8-8E4F-90DF-9961B19DCFCD,1.31,0.22,1.35,,SW - 046,0,37.52,13.66,12.25,38.86,14.09,13.6,,,,,,,
465,Wall,72418BF0-F334-4042-AC31-C3DB6937E9C3,1.31,0.22,1.35,,SW - 046,0,37.52,13.66,15.95,38.86,14.09,17.3,,,,,,,
466,Wall,CB38AF07-3C24-A14C-A47A-4462D7A575C5,2.26,0.22,1.35,,SW - 046,0,38.65,13.88,15.95,38.87,16.14,17.3,,,,,,,
467,Wall,56164DDB-FC83-F74A-A4A9-CCF1F495548C,1.30,0.22,1.35,,SW - 046,0,37.56,15.93,15.95,38.85,16.16,17.3,,,,,,,
468,Wall,00B85D80-D913-644C-8DB4-762658CC6AD9,1.31,0.22,1.35,,SW - 046,0,37.52,13.66,19.65,38.86,14.09,21.0,,,,,,,
469,Wall,45AE4901-A0A2-7743-A922-8D0DB47E2585,2.26,0.22,1.35,,SW - 046,0,38.65,13.88,19.65,38.87,16.14,21.0,,,,,,,
470,Wall,F3F6903E-B87B-8A4E-BA31-982CCF183D5F,1.30,0.22,1.35,,SW - 046,0,37.56,15.93,19.65,38.85,16.16,21.0,,,,,,,
471,Wall,F0CC2A0B-BD02-FD44-9BF4-D243B3ABB6FA,2.26,0.22,1.35,,SW - 046,0,38.65,13.88,8.55,38.87,16.14,9.9,,,,,,,
472,Wall,6AA85151-0DF6-0249-A905-CC7B61BF93C3,1.31,0.22,1.35,,SW - 046,0,37.52,13.66,8.55,38.86,14.09,9.9,,,,,,,
473,Wall,4F5CCCE2-6AC8-4440-9066-73D45A352598,1.30,0.22,1.35,,SW - 046,0,37.56,15.93,8.55,38.85,16.16,9.9,,,,,,,
474,Wall,EFC99F25-9CE8-A241-8620-B467A9C82AF2,2.30,0.16,1.03,,SW - 048,0,38.85,13.86,7.68,39.01,16.16,8.71,,,,,,,
475,Wall,22609F62-9E2A-8E48-8349-7CFA14168617,2.30,0.16,1.03,,SW - 048,0,38.85,13.86,11.38,39.01,16.16,12.41,,,,,,,
476,Wall,41E7A90E-CFF5-444E-81C1-7C80AE06C6A1,2.30,0.16,1.03,,SW - 048,0,38.85,13.86,15.08,39.01,16.16,16.11,,,,,,,
477,Wall,845CF18E-06C6-6F4A-864A-0DDCD04CC9D8,2.30,0.16,1.03,,SW - 048,0,38.85,13.86,18.78,39.01,16.16,19.81,,,,,,,
478,Wall,9C6E0AC4-0DB4-EA48-83E9-0D93750D0812,2.29,0.16,1.03,,SW - 048,0,38.85,13.87,3.98,39.0,16.16,5.01,,,,,,,
479,Wall,470EDE8C-FA5D-2B48-8B07-BDC6244EA71E,0.28,0.05,0.27,,SW - 042,0,37.31,13.61,7.73,37.36,13.89,8.0,,,,,,,
480,Wall,D3F90B9D-9679-9140-8AF2-073DC6D747E8,0.30,0.05,0.27,,SW - 042,0,37.31,15.88,7.73,37.36,16.18,8.0,,,,,,,
481,Wall,03D43597-53F1-5641-9030-563DB5268E09,0.27,0.05,0.27,,SW - 042,0,31.31,15.88,37.33,31.36,16.16,37.6,,,,,,,
482,Wall,DB2E3DCC-FF2C-0341-B072-36D6104AF08F,0.28,0.05,0.27,,SW - 042,0,31.3,12.64,37.32,31.35,12.92,37.6,,,,,,,
483,Wall,B6DA2F93-A686-3B4A-BB74-665EEE447134,0.27,0.05,0.27,,SW - 042,0,26.31,15.88,63.23,26.36,16.16,63.5,,,,,,,
484,Wall,0065AAD4-73FA-A546-9666-5346DB778B46,0.27,0.05,0.20,,SW - 042,0,26.3,11.83,63.23,26.35,12.1,63.42,,,,,,,
485,Wall,5BD938F1-2013-BE4E-B9C5-1720A10F5C9C,4.10,0.16,1.03,,SW - 048,0,27.73,12.06,26.16,27.89,16.16,27.2,,,,,,,
486,Wall,355ACFAF-01CE-8C4B-BC58-3A56611B905C,0.27,0.05,0.27,,SW - 042,0,31.31,15.88,41.03,31.36,16.16,41.3,,,,,,,
487,Wall,71B0B6D8-E9F2-394D-842F-2A0FAA1A341A,0.28,0.05,0.27,,SW - 042,0,31.3,12.64,41.02,31.35,12.92,41.3,,,,,,,
488,Wall,44229961-4AA0-784A-9382-436E78A96E9E,0.27,0.05,0.27,,SW - 042,0,31.31,15.88,44.73,31.36,16.16,45.0,,,,,,,
489,Wall,F8D43AFF-4D4E-4440-A233-07428E8E5FDE,0.28,0.05,0.27,,SW - 042,0,31.3,12.64,44.72,31.35,12.92,45.0,,,,,,,
490,Wall,6F57A97D-F39B-6D49-A7FC-FB86753C33DF,0.27,0.05,0.27,,SW - 042,0,31.31,15.88,33.63,31.36,16.16,33.9,,,,,,,
491,Wall,C21C8D74-D405-A04F-93AE-CEF739DA7923,0.28,0.05,0.27,,SW - 042,0,31.3,12.64,33.62,31.35,12.92,33.9,,,,,,,
492,Wall,B42C0A29-306F-194E-B1BE-087CD50C93A9,0.27,0.05,0.27,,SW - 042,0,26.31,15.88,66.93,26.36,16.16,67.2,,,,,,,
493,Wall,936E4920-CCD1-CB43-902A-04BB9EE9B292,0.27,0.05,0.20,,SW - 042,0,26.3,11.83,66.93,26.35,12.1,67.12,,,,,,,
494,Wall,C5D7B490-7672-CD45-9597-68F0FBCCA1C3,0.27,0.05,0.27,,SW - 042,0,26.31,15.88,70.63,26.36,16.16,70.9,,,,,,,
495,Wall,FAF89DF2-84BD-B949-96DD-215FCF7E7CDA,0.27,0.05,0.20,,SW - 042,0,26.3,11.83,70.63,26.35,12.1,70.82,,,,,,,
496,Wall,E8DF4433-DC2F-6C4C-9EAC-929B7CECC255,0.75,0.02,1.20,,SW - 034,0,32.82,14.48,49.3,32.84,15.23,50.5,,,,,,,
497,Wall,AC30E3AF-A49D-9843-8492-13C6B1DB7E91,0.75,0.02,1.20,,SW - 034,0,38.82,14.66,19.7,38.84,15.41,20.9,,,,,,,
498,Wall,2FEA13FA-F14D-DB43-9D6C-EEFE7F6B51C0,0.75,0.02,1.20,,SW - 034,0,38.82,13.86,19.7,38.84,14.61,20.9,,,,,,,
499,Wall,A3453563-92E9-EF42-807A-3757A5C80172,0.75,0.02,1.20,,SW - 034,0,38.82,15.46,19.7,38.84,16.21,20.9,,,,,,,
500,Wall,F02EF07F-2B8D-6B4B-944F-2B78F06698CA,0.75,0.02,1.20,,SW - 034,0,38.82,14.66,16.0,38.84,15.41,17.2,,,,,,,
501,Wall,45D4B9DC-A97A-A742-A1B9-FCEF1689ABF2,0.75,0.02,1.20,,SW - 034,0,38.82,13.86,16.0,38.84,14.61,17.2,,,,,,,
502,Wall,48E875DA-F2C2-544D-9FE8-4FF534742680,0.75,0.02,1.20,,SW - 034,0,38.82,15.46,16.0,38.84,16.21,17.2,,,,,,,
503,Wall,26CFF739-29EA-BC42-A0AB-9F5F7A2FECB6,0.75,0.02,1.20,,SW - 034,0,38.82,14.66,12.3,38.84,15.41,13.5,,,,,,,
504,Wall,5B24B523-A42F-934B-A910-D7F6825EB45A,0.70,0.02,1.20,,SW - 034,0,38.82,13.91,12.3,38.84,14.61,13.5,,,,,,,
505,Wall,E35E6E7B-8217-634B-8EB6-421905992F4D,0.75,0.02,1.20,,SW - 034,0,38.82,14.66,8.6,38.84,15.41,9.8,,,,,,,
506,Wall,EEE72419-D3F2-1F47-9269-084041DAD7CD,0.75,0.02,1.20,,SW - 034,0,38.82,13.86,8.6,38.84,14.61,9.8,,,,,,,
507,Wall,94528D28-29FE-4F42-B8DA-2E87515F3A19,0.69,0.02,1.20,,SW - 034,0,38.82,15.46,8.6,38.84,16.14,9.8,,,,,,,
508,Wall,2BFB3919-FB76-B84F-A974-C6BBCE3B6E9B,0.75,0.02,1.20,,SW - 034,0,38.82,14.66,4.9,38.84,15.41,6.1,,,,,,,
509,Wall,E0947F5B-D0BC-D042-A8A1-88C40B4831BB,0.75,0.02,1.20,,SW - 034,0,38.82,13.86,4.9,38.84,14.61,6.1,,,,,,,
510,Wall,4BF82813-8E6C-B54D-8438-D81CBCCAA445,0.75,0.02,1.20,,SW - 034,0,38.82,15.46,4.9,38.84,16.21,6.1,,,,,,,
511,Wall,3CFEC8EC-1269-314E-B0D8-8515676C8067,3.25,0.15,0.30,,SW - 036,0,32.85,12.91,53.1,33.0,16.16,53.4,,,,,,,
512,Wall,45A1AB53-636E-6948-9614-FB70D02A1DE8,7.74,0.10,0.45,,SW - 037,0,25.34,11.67,52.95,33.0,13.01,53.4,,,,,,,
513,Wall,5B64003B-9FF1-3045-932D-A69A79AE3D64,1.00,0.02,1.25,,SW - 034,0,32.97,12.95,53.4,32.99,13.95,54.65,,,,,,,
514,Wall,1FFB556B-837E-864E-AA7C-CDE2260AFF90,1.50,0.02,1.25,,SW - 035,0,31.5,12.68,53.4,32.99,12.94,54.65,,,,,,,
515,Wall,9AAFFF18-0EEE-B84E-8120-7C220D558BE0,1.95,0.02,1.25,,SW - 035,0,27.76,12.08,23.8,29.69,12.41,25.05,,,,,,,
516,Wall,D9C4E1BC-2C52-1046-BB39-37537B19E70F,1.50,0.02,1.25,,SW - 035,0,29.75,12.4,23.8,31.24,12.66,25.05,,,,,,,
517,Wall,FB516886-BA73-6F43-9585-6C00B794C32A,1.50,0.02,1.25,,SW - 034,0,29.76,16.12,23.8,31.26,16.14,25.05,,,,,,,
518,Wall,8213F700-03C9-AB4A-B652-04C22E45BDA0,1.50,0.02,1.25,,SW - 034,0,31.28,16.12,23.8,32.78,16.14,25.05,,,,,,,
519,Wall,873FC08B-8016-6946-9956-44D0FD01AC02,1.50,0.02,1.25,,SW - 035,0,31.28,12.65,23.8,32.77,12.91,25.05,,,,,,,
520,Wall,ED906979-E538-9A42-9D81-661A392C71D7,1.50,0.02,1.25,,SW - 035,0,32.81,12.9,23.8,34.3,13.16,25.05,,,,,,,
521,Wall,7490F55C-862C-C44E-B758-45D578BF5B1F,1.50,0.02,1.25,,SW - 035,0,34.34,13.14,23.8,35.83,13.4,25.05,,,,,,,
522,Wall,4F632588-CC5E-D445-B90A-EB7253CDCE47,1.50,0.02,1.25,,SW - 035,0,35.87,13.39,23.8,37.36,13.65,25.05,,,,,,,
523,Wall,1C015335-D3B1-DB4E-804D-6DE1EE20A5BA,1.46,0.02,1.25,,SW - 035,0,37.4,13.64,23.8,38.85,13.89,25.05,,,,,,,
524,Wall,8DDF449B-306E-594C-9E91-E469D49D59F9,1.50,0.02,1.25,,SW - 034,0,32.81,16.12,23.8,34.31,16.14,25.05,,,,,,,
525,Wall,1DF24BD4-8139-AA40-B3CE-48B9C14DBAF6,1.50,0.02,1.25,,SW - 034,0,34.33,16.12,23.8,35.83,16.14,25.05,,,,,,,
526,Wall,3C208770-7E95-5646-B3AD-08354EE7773B,1.50,0.02,1.25,,SW - 034,0,35.86,16.12,23.8,37.36,16.14,25.05,,,,,,,
527,Wall,8F0D0EFC-DB22-B248-9785-669EA4947F17,1.45,0.02,1.25,,SW - 034,0,37.38,16.12,23.8,38.84,16.14,25.05,,,,,,,
528,Wall,B2086BC3-4CFD-1041-9040-45F374AE5424,0.75,0.02,1.25,,SW - 034,0,38.82,14.62,23.8,38.84,15.37,25.05,,,,,,,
529,Wall,D2DC5BB5-F02F-9E43-8D6F-FCA8615EF8EF,0.61,0.02,1.25,,SW - 034,0,38.82,13.96,23.8,38.84,14.57,25.05,,,,,,,
530,Wall,5B9039E0-9FF7-084E-99E8-40C054562A4E,0.64,0.02,1.25,,SW - 034,0,38.82,15.42,23.8,38.84,16.06,25.05,,,,,,,
531,Wall,6F292187-9A5C-1A44-9F18-011556F5FE1D,2.01,0.02,1.25,,SW - 034,0,27.73,16.12,23.8,29.73,16.14,25.05,,,,,,,
532,Wall,A242A453-20AA-F844-88ED-9B8B09AB0E38,0.75,0.02,1.15,,SW - 034,0,27.72,14.92,27.2,27.74,15.67,28.35,,,,,,,
533,Wall,819CC0E6-5292-5947-8EDC-95D24BE72830,0.75,0.02,1.15,,SW - 034,0,27.72,14.12,27.2,27.74,14.87,28.35,,,,,,,
534,Wall,4C754D9B-146E-B24B-9AA5-D28F1B764BFF,0.75,0.02,1.15,,SW - 034,0,27.72,13.32,27.2,27.74,14.07,28.35,,,,,,,
535,Wall,743C6A21-3E57-A646-812D-2C1DE2D501EB,0.75,0.02,1.15,,SW - 034,0,27.72,12.52,27.2,27.74,13.27,28.35,,,,,,,
536,Wall,AA785CF7-4B9D-2249-875B-E1BE80C85132,1.50,0.02,1.25,,SW - 035,0,28.44,12.19,53.4,29.93,12.45,54.65,,,,,,,
537,Wall,E29B211D-FA18-7042-B310-0AFF77C202FD,0.63,0.02,1.25,,SW - 035,0,27.78,12.08,53.4,28.4,12.2,54.65,,,,,,,
538,Wall,B6395999-96A0-7A4F-8731-490D40A1A55C,1.50,0.02,1.25,,SW - 034,0,28.44,16.12,53.4,29.94,16.14,54.65,,,,,,,
539,Wall,2B9C97C5-53CF-394A-A831-F1FCBD27E457,0.85,0.02,1.25,,SW - 034,0,26.91,16.12,53.4,27.76,16.14,54.65,,,,,,,
540,Wall,A803FB3A-D77E-AB49-99F8-1AFC53D8468B,0.65,0.02,1.25,,SW - 034,0,27.76,16.12,53.4,28.41,16.14,54.65,,,,,,,
541,Wall,A09FA328-004A-C440-A42C-1C51446A1F64,1.50,0.02,1.25,,SW - 035,0,7.75,10.54,79.3,9.24,10.71,80.55,,,,,,,
542,Wall,91C059EC-3807-9A49-BF8E-E866700763F0,0.81,0.02,1.25,,SW - 035,0,6.9,10.69,79.3,7.7,10.79,80.55,,,,,,,
543,Wall,984F2CAF-88F0-0541-BF4C-44727408B174,2.07,0.22,1.35,,SW - 037,0,4.79,15.95,64.05,6.86,16.17,65.4,,,,,,,
544,Wall,7FE587AF-8B62-5949-B5B9-338A718648A0,1.25,0.15,3.70,,SW - 042,0,19.18,16.01,5.0,20.43,16.16,8.7,,,,,,,
545,Wall,525B1B94-6EA7-214C-AFED-7EC324FE3298,1.20,0.10,3.70,,SW - 042,0,10.63,14.56,5.0,11.83,14.66,8.7,,,,,,,
546,Wall,33D1A247-7007-3F44-B306-289D787CB593,1.20,0.10,3.70,,SW - 042,0,10.63,13.93,5.0,11.83,14.03,8.7,,,,,,,
547,Wall,F5BF2114-1F0E-E445-9AF6-969D6705D36B,1.20,0.10,3.70,,SW - 042,0,19.23,14.56,5.0,20.43,14.66,8.7,,,,,,,
548,Wall,EC610594-C18B-3F49-A6E8-95131253374F,1.20,0.10,3.70,,SW - 042,0,19.23,13.93,5.0,20.43,14.03,8.7,,,,,,,
