node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax
2279,DimText 133,5D049817-BB88-7346-898C-E4CA909EFB0F,,"8,125",,22.79,18.29,Dim Text 133,22.79,18.29,0.0,23.29,18.79,0.0
2280,DimText 134,5D049817-BB88-7346-898C-E4CA909EFB0F,,"6,000",,29.85,18.29,Dim Text 134,29.85,18.29,0.0,30.35,18.79,0.0
2281,DimText 135,5D049817-BB88-7346-898C-E4CA909EFB0F,,"4,175",,34.94,18.29,Dim Text 135,34.94,18.29,0.0,35.44,18.79,0.0
2282,DimText 136,8B0B533E-E1B6-A145-AD67-A41CA365988D,,"0,000",,6.9,19.06,Dim Text 136,6.9,19.06,0.0,7.4,19.56,0.0
2283,DimText 137,8B0B533E-E1B6-A145-AD67-A41CA365988D,,"30,125",,21.87,19.06,Dim Text 137,21.87,19.06,0.0,22.37,19.56,0.0
2284,DimText 138,8A401709-16DD-0442-99A0-D2B6017A442C,,"0,000",,6.9,18.29,Dim Text 138,6.9,18.29,0.0,7.4,18.79,0.0
2285,DimText 139,8A401709-16DD-0442-99A0-D2B6017A442C,,"4,625",,9.21,18.29,Dim Text 139,9.21,18.29,0.0,9.71,18.79,0.0
2286,DimText 140,8A401709-16DD-0442-99A0-D2B6017A442C,,"7,200",,15.12,18.29,Dim Text 140,15.12,18.29,0.0,15.62,18.79,0.0
2287,DimText 141,8A401709-16DD-0442-99A0-D2B6017A442C,,"8,125",,22.79,18.29,Dim Text 141,22.79,18.29,0.0,23.29,18.79,0.0
2288,DimText 142,8A401709-16DD-0442-99A0-D2B6017A442C,,"6,000",,29.85,18.29,Dim Text 142,29.85,18.29,0.0,30.35,18.79,0.0
2289,DimText 143,8A401709-16DD-0442-99A0-D2B6017A442C,,"4,175",,34.94,18.29,Dim Text 143,34.94,18.29,0.0,35.44,18.79,0.0
2290,DimText 144,7BC01734-D1B5-1349-8085-39063CE14353,,"0,000",,6.9,19.06,Dim Text 144,6.9,19.06,0.0,7.4,19.56,0.0
2291,DimText 145,7BC01734-D1B5-1349-8085-39063CE14353,,"30,125",,21.87,19.06,Dim Text 145,21.87,19.06,0.0,22.37,19.56,0.0
2292,DimText 146,FE9227D4-D33E-EF48-A647-FD4EF0CA367E,,"0,000",,6.9,18.29,Dim Text 146,6.9,18.29,0.0,7.4,18.79,0.0
2293,DimText 147,FE9227D4-D33E-EF48-A647-FD4EF0CA367E,,"4,625",,9.21,18.29,Dim Text 147,9.21,18.29,0.0,9.71,18.79,0.0
2294,DimText 148,FE9227D4-D33E-EF48-A647-FD4EF0CA367E,,"7,200",,15.12,18.29,Dim Text 148,15.12,18.29,0.0,15.62,18.79,0.0
2295,DimText 149,FE9227D4-D33E-EF48-A647-FD4EF0CA367E,,"8,125",,22.79,18.29,Dim Text 149,22.79,18.29,0.0,23.29,18.79,0.0
2296,DimText 150,FE9227D4-D33E-EF48-A647-FD4EF0CA367E,,"6,000",,29.85,18.29,Dim Text 150,29.85,18.29,0.0,30.35,18.79,0.0
2297,DimText 151,FE9227D4-D33E-EF48-A647-FD4EF0CA367E,,"4,175",,34.94,18.29,Dim Text 151,34.94,18.29,0.0,35.44,18.79,0.0
2298,DimText 152,DE95FCDA-D20E-4640-9D12-23AB8D849A32,,"0,000",,6.9,19.06,Dim Text 152,6.9,19.06,0.0,7.4,19.56,0.0
2299,DimText 153,DE95FCDA-D20E-4640-9D12-23AB8D849A32,,"30,125",,21.87,19.06,Dim Text 153,21.87,19.06,0.0,22.37,19.56,0.0
2300,DimText 154,60973E04-6448-0643-8CCE-D64863328C24,,"0,000",,6.9,18.29,Dim Text 154,6.9,18.29,0.0,7.4,18.79,0.0
2301,DimText 155,60973E04-6448-0643-8CCE-D64863328C24,,"4,625",,9.21,18.29,Dim Text 155,9.21,18.29,0.0,9.71,18.79,0.0
2302,DimText 156,60973E04-6448-0643-8CCE-D64863328C24,,"7,200",,15.12,18.29,Dim Text 156,15.12,18.29,0.0,15.62,18.79,0.0
2303,DimText 157,60973E04-6448-0643-8CCE-D64863328C24,,"8,125",,22.79,18.29,Dim Text 157,22.79,18.29,0.0,23.29,18.79,0.0
2304,DimText 158,60973E04-6448-0643-8CCE-D64863328C24,,"6,000",,29.85,18.29,Dim Text 158,29.85,18.29,0.0,30.35,18.79,0.0
2305,DimText 159,60973E04-6448-0643-8CCE-D64863328C24,,"4,175",,34.94,18.29,Dim Text 159,34.94,18.29,0.0,35.44,18.79,0.0
2306,DimText 160,5285A803-8C04-6E40-8EA3-0ACE40D04432,,"0,000",,6.9,19.06,Dim Text 160,6.9,19.06,0.0,7.4,19.56,0.0
2307,DimText 161,5285A803-8C04-6E40-8EA3-0ACE40D04432,,"30,125",,21.87,19.06,Dim Text 161,21.87,19.06,0.0,22.37,19.56,0.0
2308,DimText 162,7D83D30B-F27A-E94A-8B89-614D3D2EF7DC,,"0,000",,6.9,18.29,Dim Text 162,6.9,18.29,0.0,7.4,18.79,0.0
2309,DimText 163,7D83D30B-F27A-E94A-8B89-614D3D2EF7DC,,"4,625",,9.21,18.29,Dim Text 163,9.21,18.29,0.0,9.71,18.79,0.0
2310,DimText 164,7D83D30B-F27A-E94A-8B89-614D3D2EF7DC,,"7,200",,15.12,18.29,Dim Text 164,15.12,18.29,0.0,15.62,18.79,0.0
2311,DimText 165,7D83D30B-F27A-E94A-8B89-614D3D2EF7DC,,"8,125",,22.79,18.29,Dim Text 165,22.79,18.29,0.0,23.29,18.79,0.0
2312,DimText 166,7D83D30B-F27A-E94A-8B89-614D3D2EF7DC,,"6,000",,29.85,18.29,Dim Text 166,29.85,18.29,0.0,30.35,18.79,0.0
2313,DimText 167,7D83D30B-F27A-E94A-8B89-614D3D2EF7DC,,"4,175",,34.94,18.29,Dim Text 167,34.94,18.29,0.0,35.44,18.79,0.0
2314,DimText 168,08B8ED45-A32D-2447-8FB9-236F4A16F47E,,"0,000",,6.9,19.06,Dim Text 168,6.9,19.06,0.0,7.4,19.56,0.0
2315,DimText 169,08B8ED45-A32D-2447-8FB9-236F4A16F47E,,"30,125",,21.87,19.06,Dim Text 169,21.87,19.06,0.0,22.37,19.56,0.0
2316,DimText 170,161CC551-0654-0A4F-BFEA-C9AD36406659,,"0,000",,6.9,19.06,Dim Text 170,6.9,19.06,0.0,7.4,19.56,0.0
2317,DimText 171,161CC551-0654-0A4F-BFEA-C9AD36406659,,"30,125",,21.87,19.06,Dim Text 171,21.87,19.06,0.0,22.37,19.56,0.0
2318,DimText 172,063DD04C-5482-DB44-9374-B5CCE8D204AA,,"0,000",,6.9,18.29,Dim Text 172,6.9,18.29,0.0,7.4,18.79,0.0
2319,DimText 173,063DD04C-5482-DB44-9374-B5CCE8D204AA,,"4,625",,9.21,18.29,Dim Text 173,9.21,18.29,0.0,9.71,18.79,0.0
2320,DimText 174,063DD04C-5482-DB44-9374-B5CCE8D204AA,,"7,200",,15.12,18.29,Dim Text 174,15.12,18.29,0.0,15.62,18.79,0.0
2321,DimText 175,063DD04C-5482-DB44-9374-B5CCE8D204AA,,"8,125",,22.79,18.29,Dim Text 175,22.79,18.29,0.0,23.29,18.79,0.0
2322,DimText 176,063DD04C-5482-DB44-9374-B5CCE8D204AA,,"6,000",,29.85,18.29,Dim Text 176,29.85,18.29,0.0,30.35,18.79,0.0
2323,DimText 177,063DD04C-5482-DB44-9374-B5CCE8D204AA,,"4,175",,34.94,18.29,Dim Text 177,34.94,18.29,0.0,35.44,18.79,0.0
2324,DimText 178,8761DABB-940B-3945-83F6-61897FC7C119,,"0,000",,6.9,18.29,Dim Text 178,6.9,18.29,0.0,7.4,18.79,0.0
2325,DimText 179,8761DABB-940B-3945-83F6-61897FC7C119,,"4,625",,9.21,18.29,Dim Text 179,9.21,18.29,0.0,9.71,18.79,0.0
2326,DimText 180,8761DABB-940B-3945-83F6-61897FC7C119,,"7,200",,15.12,18.29,Dim Text 180,15.12,18.29,0.0,15.62,18.79,0.0
2327,DimText 181,8761DABB-940B-3945-83F6-61897FC7C119,,"8,125",,22.79,18.29,Dim Text 181,22.79,18.29,0.0,23.29,18.79,0.0
2328,DimText 182,8761DABB-940B-3945-83F6-61897FC7C119,,"6,000",,29.85,18.29,Dim Text 182,29.85,18.29,0.0,30.35,18.79,0.0
2329,DimText 183,8761DABB-940B-3945-83F6-61897FC7C119,,"4,175",,34.94,18.29,Dim Text 183,34.94,18.29,0.0,35.44,18.79,0.0
