node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,label_type,embedded_door_guid,embedded_in_wall_guid
1842,Wall,DDA4CCC2-9868-43DD-9709-150F4AD6862E,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.6,-40.4,-5.24,122.72,-40.27,-5.02,0.11,0.22,0.0,,
1843,Wall,D10733A2-8B3E-4CB2-8616-99DCACAFC853,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.59,-40.36,-5.46,122.7,-40.23,-5.24,0.11,0.22,0.0,,
1844,Wall,C50AAE1E-A9BF-44FD-92BE-ADDD316869E3,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.67,-40.33,-5.24,122.79,-40.2,-5.02,0.11,0.22,0.0,,
1845,Wall,2E65F67A-4B54-4095-A813-6A251E2665F9,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.68,-40.37,-5.46,122.8,-40.24,-5.24,0.11,0.22,0.0,,
1846,Wall,E75CFFB4-8548-435A-A671-B86921194D77,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.76,-40.35,-5.24,122.88,-40.22,-5.02,0.11,0.22,0.0,,
1847,Wall,7A7101FF-49D6-4F24-BED9-D8851CC78AFF,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.75,-40.31,-5.46,122.87,-40.18,-5.24,0.11,0.22,0.0,,
1848,Wall,1B142B98-A8A8-4BF8-9549-38FE47280900,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.83,-40.28,-5.24,122.95,-40.15,-5.02,0.11,0.22,0.0,,
1849,Wall,A67BD206-5F3E-4BA1-AC5A-06850F996AE9,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.85,-40.32,-5.46,122.96,-40.19,-5.24,0.11,0.22,0.0,,
1850,Wall,5D9A726B-59AE-428A-8269-3099A2D501C3,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.93,-40.3,-5.24,123.04,-40.16,-5.02,0.11,0.22,0.0,,
1851,Wall,8E5E201B-3A21-43FE-AA15-64FC4A4812EA,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.91,-40.26,-5.46,123.03,-40.13,-5.24,0.11,0.22,0.0,,
1852,Wall,9C5A72BC-0A2F-4889-9C46-CED9A38B6C5A,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.99,-40.23,-5.24,123.11,-40.1,-5.02,0.11,0.22,0.0,,
1853,Wall,FDA625FB-F076-40DD-A568-9B783CE16AF8,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.01,-40.27,-5.46,123.12,-40.14,-5.24,0.11,0.22,0.0,,
1854,Wall,220993E0-DF03-42A6-81F0-2DB28F981632,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.09,-40.24,-5.24,123.2,-40.11,-5.02,0.11,0.22,0.0,,
1855,Wall,1D7DC9E9-C166-44F0-A403-8D193B13E2A8,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.08,-40.21,-5.46,123.19,-40.07,-5.24,0.11,0.22,0.0,,
1856,Wall,16068124-5168-432E-B621-BFF11AADE895,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.16,-40.18,-5.24,123.27,-40.05,-5.02,0.11,0.22,0.0,,
1857,Wall,40F76C57-DE39-4E08-9B2C-CADED838B912,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.17,-40.22,-5.46,123.28,-40.09,-5.24,0.11,0.22,0.0,,
1858,Wall,5E05A822-C076-4EC6-BBDA-57ED6091305B,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.25,-40.19,-5.24,123.36,-40.06,-5.02,0.11,0.22,0.0,,
1859,Wall,3E90875D-3442-4597-BD0D-92016D26BE73,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.24,-40.15,-5.46,123.35,-40.02,-5.24,0.11,0.22,0.0,,
1860,Wall,1A3E5514-673D-4272-B520-4201289FE90B,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.32,-40.13,-5.24,123.43,-40.0,-5.02,0.11,0.22,0.0,,
1861,Wall,94FFE0DA-0D2B-4410-BC44-C2FA928582E4,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.33,-40.17,-5.46,123.45,-40.03,-5.24,0.11,0.22,0.0,,
1862,Wall,C6EEC42D-3A3D-4F7F-AF80-1A308C4AAEE0,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.41,-40.14,-5.24,123.53,-40.01,-5.02,0.11,0.22,0.0,,
1863,Wall,904014CC-B8AE-4498-93E3-6C76F01B8ADB,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.4,-40.1,-5.46,123.51,-39.97,-5.24,0.11,0.22,0.0,,
1864,Wall,D8F0101C-35AB-4ACD-905E-8777F16C566C,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.48,-40.08,-5.24,123.59,-39.94,-5.02,0.11,0.22,0.0,,
1865,Wall,42BA9766-2F57-4233-812E-DA477757351E,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.49,-40.11,-5.46,123.61,-39.98,-5.24,0.11,0.22,0.0,,
1866,Wall,75A67872-F7B6-47E8-8723-355E7F7B1B47,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.57,-40.09,-5.24,123.69,-39.96,-5.02,0.11,0.22,0.0,,
1867,Wall,E78317F9-AA88-4ACF-AEE7-1F3AB18A729F,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.56,-40.05,-5.46,123.68,-39.92,-5.24,0.11,0.22,0.0,,
1868,Wall,42A6C892-5B3B-43AB-B968-020A3374DB89,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.64,-40.02,-5.24,123.76,-39.89,-5.02,0.11,0.22,0.0,,
1869,Wall,1F20C738-1866-480E-BCC0-8B56B511F9F2,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.65,-40.06,-5.46,123.77,-39.93,-5.24,0.11,0.22,0.0,,
1870,Wall,A38BC76E-9C1A-44D5-9164-788CE536E10A,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.74,-40.04,-5.24,123.85,-39.9,-5.02,0.11,0.22,0.0,,
1871,Wall,121B2E3E-E9F9-4B80-8F4B-0EDE164936AF,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.72,-40.0,-5.46,123.84,-39.87,-5.24,0.11,0.22,0.0,,
1872,Wall,FA4F73CB-A81F-43AF-859B-0B8FC8A602AC,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.8,-39.97,-5.24,123.92,-39.84,-5.02,0.11,0.22,0.0,,
1873,Wall,92AA937F-B8E6-48C4-9DA4-F4F36D6F759B,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.82,-40.01,-5.46,123.93,-39.88,-5.24,0.11,0.22,0.0,,
1874,Wall,F8D32EE8-66F0-47ED-8BC0-82DFCA57DA17,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.9,-39.98,-5.24,124.01,-39.85,-5.02,0.11,0.22,0.0,,
1875,Wall,4637122A-E872-4475-B948-FAAFAA256CEE,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.89,-39.95,-5.46,124.0,-39.81,-5.24,0.11,0.22,0.0,,
1876,Wall,32AE5EE1-832D-485F-9982-B1628C0892B3,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.97,-39.92,-5.24,124.08,-39.79,-5.02,0.11,0.22,0.0,,
1877,Wall,6FE78478-693E-442D-8067-8E1925C00602,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.98,-39.96,-5.46,124.09,-39.83,-5.24,0.11,0.22,0.0,,
1878,Wall,338E7642-A7B7-4B44-9BB5-97E71395ED86,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.06,-39.93,-5.24,124.17,-39.8,-5.02,0.11,0.22,0.0,,
1879,Wall,56BDC9C2-467C-48BA-8583-03B2D5949D8A,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.05,-39.89,-5.46,124.16,-39.76,-5.24,0.11,0.22,0.0,,
1880,Wall,85268229-12CC-4FEE-A249-B0B512493DA0,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.13,-39.87,-5.24,124.24,-39.74,-5.02,0.11,0.22,0.0,,
1881,Wall,3485A67E-945B-4C0E-AEE8-DB5BB01A3229,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.14,-39.91,-5.46,124.25,-39.77,-5.24,0.11,0.22,0.0,,
1882,Wall,4A32CECB-D674-49EA-82B7-8D28196DC3B0,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.22,-39.88,-5.24,124.34,-39.75,-5.02,0.11,0.22,0.0,,
1883,Wall,EC792DF3-312B-48C2-927E-A033A7B7EC6E,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.21,-39.84,-5.46,124.32,-39.71,-5.24,0.11,0.22,0.0,,
1884,Wall,73326CC2-175D-47A8-ABA9-60433CB7C629,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.29,-39.82,-5.24,124.4,-39.68,-5.02,0.11,0.22,0.0,,
1885,Wall,27360E2D-336F-408A-A7AC-D24B82E6C72E,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.3,-39.85,-5.46,124.42,-39.72,-5.24,0.11,0.22,0.0,,
1886,Wall,AB98684C-6EC1-491D-9E25-D9919AC764CA,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.38,-39.83,-5.24,124.5,-39.7,-5.02,0.11,0.22,0.0,,
1887,Wall,44CBC1B9-1FC8-4236-85D8-0C40C13D7E61,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.37,-39.79,-5.46,124.49,-39.66,-5.24,0.11,0.22,0.0,,
1888,Wall,D0DDEEFD-5B1E-4A4D-916B-25FE15FD8A94,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.45,-39.76,-5.24,124.57,-39.63,-5.02,0.11,0.22,0.0,,
1889,Wall,A69B12FC-83D8-4CD1-B5A6-534C61E68E32,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.46,-39.8,-5.46,124.58,-39.67,-5.24,0.11,0.22,0.0,,
1890,Wall,C6159BE6-868E-4BEB-B3F1-45B020B8D8AB,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.54,-39.78,-5.24,124.66,-39.65,-5.02,0.11,0.22,0.0,,
1891,Wall,84E2D91B-E50E-4362-9D9E-4CB6B1A812BA,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.53,-39.74,-5.46,124.65,-39.61,-5.24,0.11,0.22,0.0,,
1892,Wall,8299E2DB-C420-4FAB-AA72-4B88081DBC40,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.61,-39.71,-5.24,124.73,-39.58,-5.02,0.11,0.22,0.0,,
1893,Wall,978E322C-149B-432D-8CD0-2F8C47DC2C8D,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.63,-39.75,-5.46,124.74,-39.62,-5.24,0.11,0.22,0.0,,
1894,Wall,E26B04B2-D695-4EDB-91EE-F7702359FAC7,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.71,-39.72,-5.24,124.82,-39.59,-5.02,0.11,0.22,0.0,,
1895,Wall,42E18B3A-C5FA-45D1-92F4-670D77982D1D,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.69,-39.69,-5.46,124.81,-39.55,-5.24,0.11,0.22,0.0,,
1896,Wall,E2AB4E4E-D3B4-4870-A1B7-E2C0084BF393,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.78,-39.66,-5.24,124.89,-39.53,-5.02,0.11,0.22,0.0,,
1897,Wall,1B1121BA-0803-4BEA-96E1-F2E805E3544F,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.79,-39.7,-5.46,124.9,-39.57,-5.24,0.11,0.22,0.0,,
1898,Wall,5D447CAF-CEAA-461D-9EE1-6FAD435165DA,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.87,-39.67,-5.24,124.98,-39.54,-5.02,0.11,0.22,0.0,,
1899,Wall,17E40262-7D06-4B07-82E2-8AB88D2D4C9F,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.86,-39.63,-5.46,124.97,-39.5,-5.24,0.11,0.22,0.0,,
1900,Wall,2AF42637-B8CF-4769-B823-EF7A0D65818E,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.94,-39.61,-5.24,125.05,-39.48,-5.02,0.11,0.22,0.0,,
1901,Wall,51B7E08B-7FF1-4F15-A79D-B1342746AAA7,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.95,-39.65,-5.46,125.06,-39.52,-5.24,0.11,0.22,0.0,,
1902,Wall,0927CA61-928D-414A-8FDA-474E3805DDD0,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.03,-39.62,-5.24,125.15,-39.49,-5.02,0.11,0.22,0.0,,
1903,Wall,5021CBC1-FEB0-4107-B0B8-6A9562166FB5,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.02,-39.58,-5.46,125.13,-39.45,-5.24,0.11,0.22,0.0,,
1904,Wall,AAA62AE9-CC0C-4263-BAD6-70172E0239B3,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.1,-39.56,-5.24,125.21,-39.43,-5.02,0.11,0.22,0.0,,
1905,Wall,3A57AF0D-3DD4-4E2C-BD1F-A19DE72248AD,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.11,-39.59,-5.46,125.23,-39.46,-5.24,0.11,0.22,0.0,,
1906,Wall,53B3CE5D-719C-4869-B903-6C6FA445C93C,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.19,-39.57,-5.24,125.31,-39.44,-5.02,0.11,0.22,0.0,,
1907,Wall,4407A056-E779-4C5A-92C2-07CBC7F59C7C,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.18,-39.53,-5.46,125.29,-39.4,-5.24,0.11,0.22,0.0,,
1908,Wall,6D09E852-C9D5-4139-811B-03344642D1CB,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.26,-39.5,-5.24,125.38,-39.37,-5.02,0.11,0.22,0.0,,
1909,Wall,FCC55607-EC29-4485-9006-3182084918B6,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.27,-39.54,-5.46,125.39,-39.41,-5.24,0.11,0.22,0.0,,
1910,Wall,3FD9F5CE-2756-4B63-B0B2-FF0C4C0269F3,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.24,-43.72,-4.8,112.36,-43.59,-4.58,0.11,0.22,0.0,,
1911,Wall,4E9495E6-F008-40B6-AA44-499B20A77487,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.23,-43.68,-5.02,112.34,-43.55,-4.8,0.11,0.22,0.0,,
1912,Wall,8070656A-05E9-47D7-A9C8-1BA95618900C,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.31,-43.66,-4.8,112.43,-43.53,-4.58,0.11,0.22,0.0,,
1913,Wall,E272558B-D966-460C-9AE1-534B072CE53D,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.32,-43.7,-5.02,112.44,-43.57,-4.8,0.11,0.22,0.0,,
1914,Wall,241A8B0A-0F47-4567-A663-69C4A3929B96,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.4,-43.67,-4.8,112.52,-43.54,-4.58,0.11,0.22,0.0,,
1915,Wall,232BC158-688B-4E1D-8AE5-73590531AD2A,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.39,-43.63,-5.02,112.51,-43.5,-4.8,0.11,0.22,0.0,,
1916,Wall,98A7B98A-AD85-4F6D-A950-C2163E6B5E02,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.47,-43.61,-4.8,112.59,-43.48,-4.58,0.11,0.22,0.0,,
1917,Wall,B49486A4-1CF0-491C-B691-6D6E22BF4ED9,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.49,-43.64,-5.02,112.6,-43.51,-4.8,0.11,0.22,0.0,,
1918,Wall,9EE89645-77BA-4B15-9DAC-B43E22A4BE52,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.57,-43.62,-4.8,112.68,-43.49,-4.58,0.11,0.22,0.0,,
1919,Wall,2BC584DE-EA31-445E-80E9-2A9DADE7E49A,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.55,-43.58,-5.02,112.67,-43.45,-4.8,0.11,0.22,0.0,,
1920,Wall,F8187EAF-7AAA-402F-A86F-5A8F03142DD6,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.63,-43.55,-4.8,112.75,-43.42,-4.58,0.11,0.22,0.0,,
1921,Wall,D2F1757A-1D6E-45DB-A581-F2D78DEC4003,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.65,-43.59,-5.02,112.76,-43.46,-4.8,0.11,0.22,0.0,,
1922,Wall,0CDB8DB0-F0CF-41B6-8A54-D3C96DE0E904,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.73,-43.57,-4.8,112.84,-43.44,-4.58,0.11,0.22,0.0,,
1923,Wall,F65916D4-D119-41AB-BB30-51F6AD1E0F25,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.72,-43.53,-5.02,112.83,-43.4,-4.8,0.11,0.22,0.0,,
1924,Wall,DE4905B7-87BE-4868-9298-09ACAEE7E6D5,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.8,-43.5,-4.8,112.91,-43.37,-4.58,0.11,0.22,0.0,,
1925,Wall,2E9EBBD2-7910-4743-AEC9-06FD24AE1D84,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.81,-43.54,-5.02,112.92,-43.41,-4.8,0.11,0.22,0.0,,
1926,Wall,C0BC5762-5689-45A6-8717-E9FC502F4B4D,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.89,-43.51,-4.8,113.0,-43.38,-4.58,0.11,0.22,0.0,,
1927,Wall,1CBF13D2-3C17-4B1C-8F6A-A6FAFC0BF0A4,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.88,-43.48,-5.02,112.99,-43.35,-4.8,0.11,0.22,0.0,,
1928,Wall,2A1C9CBA-92B8-4AF6-A32F-7CD6A59C59FF,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.96,-43.45,-4.8,113.07,-43.32,-4.58,0.11,0.22,0.0,,
1929,Wall,06D125D0-22DA-448A-B90B-D17A2CAFC66B,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.97,-43.49,-5.02,113.09,-43.36,-4.8,0.11,0.22,0.0,,
1930,Wall,6C5DE4CE-1CAE-4BE7-8AAB-187B2D0169B0,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.05,-43.46,-4.8,113.17,-43.33,-4.58,0.11,0.22,0.0,,
1931,Wall,85B54B39-AC2E-45AC-B3F7-CB90ED829A44,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.04,-43.42,-5.02,113.15,-43.29,-4.8,0.11,0.22,0.0,,
1932,Wall,F06EDA12-01BC-44D0-92EC-0F4BA1DF4809,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.12,-43.4,-4.8,113.24,-43.27,-4.58,0.11,0.22,0.0,,
1933,Wall,70373F8A-E443-4FB6-950F-F71A1603BD08,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.13,-43.44,-5.02,113.25,-43.31,-4.8,0.11,0.22,0.0,,
1934,Wall,B0CF65A4-8609-47C5-8603-9626795C7569,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.21,-43.41,-4.8,113.33,-43.28,-4.58,0.11,0.22,0.0,,
1935,Wall,8733290E-3404-49D0-81B1-7E0EBEC9A7F7,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.2,-43.37,-5.02,113.32,-43.24,-4.8,0.11,0.22,0.0,,
1936,Wall,D29FD0A7-2612-479B-BB61-97576021FEAA,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.28,-43.35,-4.8,113.4,-43.22,-4.58,0.11,0.22,0.0,,
1937,Wall,4871B658-38A6-435E-8E08-DECE55B5F4AE,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.29,-43.39,-5.02,113.41,-43.25,-4.8,0.11,0.22,0.0,,
1938,Wall,23B9C8BA-C9CA-4A5B-8991-0E5183AB04EC,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.38,-43.36,-4.8,113.49,-43.23,-4.58,0.11,0.22,0.0,,
1939,Wall,4DCFFDF7-782B-4C39-8072-E8267B67C8E3,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.36,-43.32,-5.02,113.48,-43.19,-4.8,0.11,0.22,0.0,,
1940,Wall,2E43B4E3-9C8D-4BC0-BAC6-884784C53123,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.44,-43.29,-4.8,113.56,-43.16,-4.58,0.11,0.22,0.0,,
1941,Wall,A95606D3-DF85-48B6-9E74-D4CC332F32DD,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.46,-43.33,-5.02,113.57,-43.2,-4.8,0.11,0.22,0.0,,
1942,Wall,9ED08DCA-E760-4DD1-8B4C-26F5B713EC09,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.54,-43.31,-4.8,113.65,-43.18,-4.58,0.11,0.22,0.0,,
1943,Wall,106E7EFC-7894-45DF-B6D2-8FA2927352D9,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.53,-43.27,-5.02,113.64,-43.14,-4.8,0.11,0.22,0.0,,
1944,Wall,40D60BCF-4D0E-42B4-A7C2-FD6D04BECF45,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.61,-43.24,-4.8,113.72,-43.11,-4.58,0.11,0.22,0.0,,
1945,Wall,711931D2-0216-4801-A271-E74295D22B5D,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.62,-43.28,-5.02,113.73,-43.15,-4.8,0.11,0.22,0.0,,
1946,Wall,7935A901-1293-401E-A846-8C67BAFEF5ED,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.7,-43.26,-4.8,113.81,-43.12,-4.58,0.11,0.22,0.0,,
1947,Wall,E2383206-2B24-468C-8C9E-61AF1D497038,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.69,-43.22,-5.02,113.8,-43.09,-4.8,0.11,0.22,0.0,,
1948,Wall,F96C8F05-F9C7-4153-BE8A-B592353AC227,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.77,-43.19,-4.8,113.88,-43.06,-4.58,0.11,0.22,0.0,,
1949,Wall,91DB0B10-6A49-4B64-9C6F-CA9925653592,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.78,-43.23,-5.02,113.89,-43.1,-4.8,0.11,0.22,0.0,,
1950,Wall,D4E4543E-F2CB-42C9-9689-56EAFF4053C4,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.86,-43.2,-4.8,113.98,-43.07,-4.58,0.11,0.22,0.0,,
1951,Wall,65138D9B-381C-4089-B642-5D40319702DE,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.85,-43.17,-5.02,113.96,-43.03,-4.8,0.11,0.22,0.0,,
1952,Wall,B6F3DDFC-229F-4BF9-8EEF-436F60DAAD18,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.93,-43.14,-4.8,114.04,-43.01,-4.58,0.11,0.22,0.0,,
1953,Wall,5B882833-8D78-48D7-8E45-27E05AE86379,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.94,-43.18,-5.02,114.06,-43.05,-4.8,0.11,0.22,0.0,,
1954,Wall,D3CFFB1F-3E19-4A74-999B-EF40793C6F36,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.02,-43.15,-4.8,114.14,-43.02,-4.58,0.11,0.22,0.0,,
1955,Wall,5192E521-BA4C-46B9-89FB-19D2FE7F9C36,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.01,-43.11,-5.02,114.13,-42.98,-4.8,0.11,0.22,0.0,,
1956,Wall,07475714-755D-4CDE-9CEE-D045163E894E,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.09,-43.09,-4.8,114.21,-42.96,-4.58,0.11,0.22,0.0,,
1957,Wall,7101B625-CCB6-48B1-A5A6-EF9B5E7E941E,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.1,-43.13,-5.02,114.22,-42.99,-4.8,0.11,0.22,0.0,,
1958,Wall,A46451A8-83A7-4C6F-88CF-F60E77C08F62,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.18,-43.1,-4.8,114.3,-42.97,-4.58,0.11,0.22,0.0,,
1959,Wall,1A02C73E-15A1-4E53-850F-3727D375DC76,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.17,-43.06,-5.02,114.29,-42.93,-4.8,0.11,0.22,0.0,,
1960,Wall,A5EB1244-9ADD-45B4-AF6E-EC7B45B99C4A,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.25,-43.04,-4.8,114.37,-42.9,-4.58,0.11,0.22,0.0,,
1961,Wall,B0019D31-D6D7-4969-BD74-90504A725390,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.27,-43.07,-5.02,114.38,-42.94,-4.8,0.11,0.22,0.0,,
1962,Wall,BB880575-B7F6-4CB8-9107-43586636E12F,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.35,-43.05,-4.8,114.46,-42.92,-4.58,0.11,0.22,0.0,,
1963,Wall,A1116F58-0F54-4150-80D7-8E386A3D5AA7,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.33,-43.01,-5.02,114.45,-42.88,-4.8,0.11,0.22,0.0,,
1964,Wall,5ECFE8B9-356D-49D0-B0AD-E691EB98DA0C,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.42,-42.98,-4.8,114.53,-42.85,-4.58,0.11,0.22,0.0,,
1965,Wall,4A34F379-BC18-4171-A95E-86AB84AD4D5E,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.43,-43.02,-5.02,114.54,-42.89,-4.8,0.11,0.22,0.0,,
1966,Wall,BA78772B-51AD-4AE2-8F9E-E04DDF55D2E3,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.51,-43.0,-4.8,114.62,-42.86,-4.58,0.11,0.22,0.0,,
1967,Wall,39DCC188-C982-46BB-86FC-029256FA6C73,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.5,-42.96,-5.02,114.61,-42.83,-4.8,0.11,0.22,0.0,,
1968,Wall,FA0072A2-5ACD-497E-94AA-9AAB21BCBD9C,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.58,-42.93,-4.8,114.69,-42.8,-4.58,0.11,0.22,0.0,,
1969,Wall,E676FA0F-F2E2-47E3-9CC1-B91538DC8D00,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.59,-42.97,-5.02,114.7,-42.84,-4.8,0.11,0.22,0.0,,
1970,Wall,61949721-FE33-4894-BFD6-323779DB9B3D,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.67,-42.94,-4.8,114.79,-42.81,-4.58,0.11,0.22,0.0,,
1971,Wall,0A7B7651-FD60-4617-BA04-1EB564ED5975,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.66,-42.91,-5.02,114.77,-42.77,-4.8,0.11,0.22,0.0,,
1972,Wall,95AD068A-C785-4B87-98F9-ECC867237FAB,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.74,-42.88,-4.8,114.85,-42.75,-4.58,0.11,0.22,0.0,,
1973,Wall,15A7B384-21CC-440E-8C3F-E61EB1EE1B50,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.75,-42.92,-5.02,114.87,-42.79,-4.8,0.11,0.22,0.0,,
1974,Wall,EEE6D1DB-3564-4575-AD20-8D9D0BD9A6C8,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.83,-42.89,-4.8,114.95,-42.76,-4.58,0.11,0.22,0.0,,
