node_id,element_type,guid,length,width,height,info_string,label_type,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,embedded_door_guid,zone_stamp_guid,pos_x,pos_y,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid,label_guid
1118,Wall,BFA126CF-197C-4BB6-BE0D-1F78CA0BCBD5,10.72,0.10,3.00,DRYWALL,0,-48.24,-16.15,7.2,-37.76,-13.69,10.2,1272D0D8-A8DA-44D7-9128-970E16EDCE4A,,,,,,,,,
1119,Wall,99666549-28D6-465E-A1CA-C8D7951CAEE5,1.97,0.10,3.00,DRYWALL,0,-41.89,-13.38,4.0,-41.36,-11.44,7.0,,,,,,,,,,
1120,Wall,C1BFD61D-70B8-4BC1-8E3F-0E1E1764EC26,2.00,0.10,3.00,DRYWALL,0,-48.46,-12.02,7.2,-46.49,-11.49,10.2,67D8D929-A5AC-4876-A11E-62897CF0C3F7,,,,,,,,,
1121,Wall,1BDAA7A5-15B0-4AE7-A2E5-1730350E5F74,0.89,0.10,3.00,DRYWALL,0,-48.53,-12.92,7.2,-48.24,-12.02,10.2,,,,,,,,,,
1122,Wall,48C03255-B039-418C-81ED-8A62591F4595,0.89,0.10,3.00,DRYWALL,0,-46.49,-12.45,7.2,-46.2,-11.56,10.2,,,,,,,,,,
1123,Wall,AB79CFAB-A14A-475E-9CAD-30E3B1464E3A,1.50,0.10,3.00,DRYWALL,0,-49.92,-12.35,7.2,-48.44,-11.93,10.2,,,,,,,,,,
1124,Wall,13F3D374-A79C-4D71-B6AC-9AF122CBC6D7,2.00,0.10,3.00,DRYWALL,0,-47.99,-14.1,7.2,-46.01,-13.57,10.2,1070ADCB-AB19-45E6-8A17-81E245B267A8,,,,,,,,,
1125,Wall,55D886F0-78B2-40E8-9DDE-38F7E9CC8620,0.89,0.10,3.00,DRYWALL,0,-48.28,-14.03,7.2,-47.99,-13.14,10.2,,,,,,,,,,
1126,Wall,FE1C632C-1614-4505-BDE2-7B3AE945824A,0.89,0.10,3.00,DRYWALL,0,-46.23,-13.57,7.2,-45.94,-12.68,10.2,,,,,,,,,,
1127,Wall,A43B9C3F-4796-417F-899D-DABBD55D3233,1.10,0.10,3.00,DRYWALL,0,-49.06,-14.35,7.2,-47.96,-14.01,10.2,,,,,,,,,,
1128,Wall,C261AD7A-07A0-4196-AE97-856FEAFF1203,7.51,0.10,3.80,DRYWALL,0,-42.13,-30.04,0.0,-34.79,-28.29,3.8,9DFA820C-4180-418E-9C68-EA88E28F81DC,,,,,,,,,
1129,Wall,BB6C24B9-5C1E-4CEB-B3BC-D9C1A642218F,3.25,0.10,3.80,DRYWALL,0,-32.5,-5.66,0.0,-31.69,-2.47,3.8,98F2CD1A-6B1D-4B1C-9A24-538204E61445,,,,,,,,,
1130,Wall,8C8E0DAF-C512-42AD-8CBA-74E77E9658E8,2.11,0.10,3.80,DRYWALL,0,-37.01,-3.54,0.0,-36.46,-1.46,3.8,,,,,,,,,,
1131,Wall,60E8C1AA-5882-4658-95FA-870A7AB3A257,0.50,0.10,3.80,DRYWALL,0,-36.46,-3.61,0.0,-35.95,-3.41,3.8,,,,,,,,,,
1132,Wall,12FF55CB-F952-4929-9CEF-8EA59CFCA712,3.12,0.10,3.80,DRYWALL,0,-36.06,-6.47,0.0,-35.28,-3.41,3.8,C6D51A7E-6ADF-4A13-8A41-93DC51DA61DC,,,,,,,,,
1133,Wall,B9FBE9F0-747D-4B06-926F-4D8CEDD56BB2,3.58,0.10,3.80,DRYWALL,0,-35.68,-4.79,0.0,-32.16,-3.9,3.8,677E9FB3-71AE-4A89-9F43-0C3347911468,,,,,,,,,
1134,Wall,EE9EF14D-06AB-4542-8F84-7F5E157A7D48,0.20,0.03,6.20,DRYWALL,0,-4.36,-18.6,-41.9,-4.15,-18.53,-35.7,,,,,,,,,,
1135,Wall,15B78C03-2F6D-48D5-B727-D25FCDC3BD15,2.91,0.25,3.25,PAREDE 36cm,0,-33.15,-2.49,-3.4,-32.26,0.41,-0.15,,,,,,,,,,
1136,Slab,A13CC132-FCAE-4499-BC67-62BC6B70C3BC,,,,09,0,-128.05,-70.78,-0.15,145.04,206.98,0.0,,,,,,,,,,
1137,Slab,AE6F884A-518F-4B6A-AF90-9F05B0720E54,,,,09,0,-61.68,-277.01,-0.15,74.97,-77.03,0.0,,,,,,,,,,
1138,Slab,577C7AA2-C3ED-4CC8-88B1-67961D28052D,,,,09,0,31.51,-205.8,-0.15,217.38,-76.52,0.0,,,,,,,,,,
1139,Slab,03FF098D-E24B-4F99-A4F5-51B2E7201CA0,,,,09,0,65.54,-308.68,-0.15,215.05,-174.02,0.0,,,,,,,,,,
1140,Slab,AC470CBB-7FB3-4A3F-A175-AA19F35B4751,,,,09,0,226.43,-227.64,-0.15,306.74,-134.64,0.0,,,,,,,,,,
1141,Slab,09EEC4D3-8C63-45C2-A085-9291951175F9,,,,09,0,115.72,-126.64,-0.15,307.37,207.05,0.0,,,,,,,,,,
1142,Slab,7986A18D-8A02-419B-B9E3-9C3CE746B020,,,,09,0,-127.55,-333.64,-0.15,27.02,-95.22,0.0,,,,,,,,,,
1143,Slab,CA56583B-3229-474C-9571-E90E78DB43F2,,,,10,0,-127.55,-91.73,-0.15,-81.13,2.31,0.0,,,,,,,,,,
1144,Slab,712EE08F-78BC-483E-93E2-A68AD30B0066,,,,10,0,-127.55,7.31,-0.15,-117.9,36.62,0.0,,,,,,,,,,
1145,Slab,D01DA6D1-ECCC-4D5F-8645-DCA0A263605C,,,,11,0,-88.24,-37.04,0.0,-59.69,-4.59,12.0,,,,,,,,,,
1146,Slab,E08B2916-C658-476E-AF4F-7A2E643C0E71,,,,11,0,-115.31,31.92,0.0,-56.05,75.0,9.0,,,,,,,,,,
1147,Slab,37FF252B-49AC-493F-AD06-AFA100CD86E8,,,,11,0,-127.55,-86.52,0.0,-86.04,-3.24,3.0,,,,,,,,,,
1148,Slab,D0C5F81E-6E3F-4E5D-8281-169086892A79,,,,12,0,49.21,-30.73,0.0,94.2,60.09,9.0,,,,,,,,,,
1149,Slab,D0D00D02-A057-49B1-963F-02D4331AB42B,,,,13,0,93.78,34.84,0.0,116.36,51.83,3.0,,,,,,,,,,
1150,Slab,37209C5C-A4E6-4198-A9B5-D3EA21BC782E,,,,14,0,45.74,69.5,0.0,105.34,134.69,9.0,,,,,,,,,,
1151,Slab,3A8FA8C8-B084-4D48-AC26-7BED309F17FA,,,,15,0,6.47,30.1,0.0,29.22,52.72,3.0,,,,,,,,,,
1152,Slab,8A7AABC1-7128-4BE7-B1A4-965E6E04DD7F,,,,16,0,-11.66,45.35,0.0,9.06,64.71,3.0,,,,,,,,,,
1153,Slab,5CDD545D-E2C2-4299-A3F0-0F2C2FA7BB10,,,,17,0,-22.63,33.28,0.0,-7.21,49.92,3.0,,,,,,,,,,
1154,Slab,B24B2FEE-7587-4D82-85DC-C0A49D94830E,,,,18,0,-60.5,38.87,0.0,-51.39,47.59,3.0,,,,,,,,,,
1155,Slab,FBE6CA21-1D9D-4C75-8DC5-0D9AF7B2A2ED,,,,19,0,-17.29,60.35,0.0,-0.9,78.01,3.0,,,,,,,,,,
1156,Slab,BA6EC22C-832E-43BA-B024-5F8B4B9D7152,,,,20,0,-23.26,60.35,0.0,-0.9,89.19,3.0,,,,,,,,,,
1157,Slab,FD94C213-A500-41A6-AC70-7BE74DA9D339,,,,21,0,12.53,74.87,0.0,23.8,80.13,3.0,,,,,,,,,,
1158,Slab,8118B627-A7F9-4F5D-9F62-1E3D41C1BF9B,,,,22,0,8.89,52.93,0.0,18.97,63.82,3.0,,,,,,,,,,
1159,Slab,5662BE8F-F8BA-465F-BC04-CE2488F0A7F4,,,,23,0,4.06,72.29,0.0,8.25,76.44,3.0,,,,,,,,,,
1160,Slab,E432A735-3185-4AD0-99D9-6FBCE500F4BC,,,,24,0,0.71,81.78,0.0,6.35,87.29,3.0,,,,,,,,,,
1161,Slab,42C8B570-5D7C-4351-BAA6-783B01CAA864,,,,25,0,-2.85,87.24,0.0,0.84,90.84,3.0,,,,,,,,,,
1162,Slab,A1769C89-7E34-4449-B563-120C87AF3327,,,,26,0,21.0,56.11,0.0,25.96,64.45,3.0,,,,,,,,,,
1163,Slab,EBC3F2B4-2536-4AB0-A0CD-3EBAFC5AE142,,,,27,0,-112.68,114.48,0.0,-92.65,128.16,3.0,,,,,,,,,,
1164,Slab,E8561AFA-DFF7-45FF-A235-D1DB8C692D85,,,,28,0,-112.68,108.0,0.0,-90.57,128.16,9.0,,,,,,,,,,
1165,Slab,A7E4B904-765C-4980-919D-72E3D6E6FBD0,,,,29,0,-104.89,92.12,0.0,-82.82,112.32,9.0,,,,,,,,,,
1166,Slab,CD973506-88C8-4547-86A6-D1804F6AEE04,,,,30,0,-116.16,125.41,0.0,-95.23,139.94,9.0,,,,,,,,,,
1167,Slab,4A3B0C91-E6A4-460B-B740-3378A95A7E85,,,,31,0,-119.04,131.89,0.0,-100.1,145.57,9.0,,,,,,,,,,
1168,Slab,D50F8F74-BEF4-4863-B56A-3080A8271DF9,,,,32,0,-126.49,148.2,0.0,-107.35,163.91,9.0,,,,,,,,,,
1169,Slab,AC9D7332-FF9A-4AAC-830B-49217B2F4B01,,,,33,0,-123.74,141.38,0.0,-103.75,155.87,9.0,,,,,,,,,,
1170,Slab,BB8BDE57-8EF7-4C5A-BF08-4FBD095277DC,,,,34,0,-127.55,171.5,0.0,-108.75,197.42,9.0,,,,,,,,,,
1171,Slab,A3C50E22-86DD-4A57-AF6C-6C275F898ED9,,,,35,0,-127.55,157.82,0.0,-118.57,186.96,9.0,,,,,,,,,,
1172,Slab,35B5A94B-FA2B-44E4-927B-DCE74E8EA5D7,,,,37,0,3.42,-106.17,0.0,23.29,-84.23,6.0,,,,,,,,,,
1173,Slab,C4CB2D6F-108B-42AC-9728-3C2F0406A0C5,,,,38,0,-34.19,-120.74,0.0,-14.16,-91.52,3.0,,,,,,,,,,
1174,Slab,96E2E1FA-DA42-4499-BE6F-615401B1F93E,,,,39,0,-40.21,-124.81,0.0,-23.35,-102.95,3.0,,,,,,,,,,
1175,Slab,3B027668-B154-44B3-9F63-FE077A0B5D2B,,,,40,0,-47.92,-128.79,0.0,-32.71,-110.75,6.0,,,,,,,,,,
1176,Slab,504ABCC2-3C97-43F2-8456-E9EDDF347477,,,,41,0,-35.17,-141.84,0.0,-4.84,-118.5,12.0,,,,,,,,,,
1177,Slab,18CD2863-606C-444E-8201-0DAB9A8EFABB,,,,42,0,20.45,-205.63,0.0,55.06,-168.14,42.0,,,,,,,,,,
1178,Slab,88B9AF5B-554B-45EF-9110-F32AAAF554A2,,,,43,0,-13.35,-221.77,0.0,24.01,-176.15,6.0,,,,,,,,,,
1179,Slab,473FCF03-2901-454A-B85C-BF30FFDD2281,,,,44,0,9.57,-174.54,0.0,45.36,-154.55,3.0,,,,,,,,,,
1180,Slab,E37A088E-7BE6-4D18-9B14-886A0DC5ED80,,,,45,0,9.48,-189.49,0.0,21.47,-176.07,3.0,,,,,,,,,,
1181,Slab,43984CEF-338D-4EA7-AC65-EECEF24AB0EB,,,,46,0,11.47,-162.81,0.0,27.02,-143.49,3.0,,,,,,,,,,
1182,Slab,3980C6F0-D370-4F52-9DB7-3169DB8A9111,,,,47,0,8.0,-138.96,0.0,17.23,-128.41,3.0,,,,,,,,,,
1183,Slab,5C6AE630-A86E-41ED-AE8B-8D3D69492E47,,,,48,0,-1.66,-127.9,0.0,4.74,-120.83,3.0,,,,,,,,,,
1184,Slab,BB35F26C-F47C-4623-97B8-7678283BB436,,,,49,0,-119.59,-179.61,0.0,-51.52,-106.34,3.0,,,,,,,,,,
1185,Slab,0C90B642-016F-4A35-8BC3-95B7E7753287,,,,50,0,-124.33,-333.64,-0.15,-35.55,-278.66,2.85,,,,,,,,,,
1186,Slab,F0994481-FD7E-49D2-9275-19458EB28644,,,,43,0,15.75,-257.48,0.0,50.49,-220.04,42.0,,,,,,,,,,
1187,Slab,DC7AAB07-5950-42F6-9C0D-765E23924066,,,,45,0,237.25,-179.88,0.0,253.09,-151.37,6.0,,,,,,,,,,
1188,Slab,AB51FF24-DB08-484E-B542-3242FECC7AFC,,,,46,0,233.99,-218.04,0.0,299.52,-185.51,6.0,,,,,,,,,,
1189,Slab,30BD37B7-7061-4BCA-8869-E316653F3FED,,,,47,0,274.87,-180.81,0.0,300.66,-154.8,6.0,,,,,,,,,,
1190,Slab,CBB948DB-D23B-4789-9078-1E2B1695BBB2,,,,48,0,174.81,-85.42,0.0,255.55,-14.55,9.0,,,,,,,,,,
1191,Slab,590B8B91-A7CA-427A-AFBB-16A6FAD41C00,,,,49,0,176.17,119.78,0.0,194.68,149.26,3.0,,,,,,,,,,
1192,Slab,0BF2C37D-B048-4E6C-8FBF-51E90EFD3521,,,,50,0,168.5,157.6,0.0,187.77,201.49,3.0,,,,,,,,,,
1193,Slab,A0599201-AD01-4093-ADF8-1440BCC6B5A7,,,,51,0,47.65,-42.5,0.0,58.2,-34.03,3.0,,,,,,,,,,
1194,Slab,A17E990F-1F9F-46C6-87F8-0035972A7831,,,,09,0,51.63,-189.38,0.0,203.7,-90.81,15.0,,,,,,,,,,
1195,Slab,0F4A8C1F-C9BF-4B6E-9933-AB150819B992,,,,09,0,69.16,-175.48,15.0,192.73,-103.56,75.0,,,,,,,,,,
1196,Slab,0A91BB94-6D73-4C07-9396-361972268CB4,,,,09,0,192.47,-175.58,0.0,192.84,-175.48,15.0,,,,,,,,,,
1197,Slab,274DDDC1-83C7-4B5E-B6A1-9A64CB5D2F28,,,,11,0,-127.55,-53.58,3.0,-98.85,-3.24,24.0,,,,,,,,,,
1198,Slab,F8ACAEDD-5A2C-4522-B82C-ACF287075A84,,,,48,0,195.36,-118.88,0.0,296.85,-43.69,6.0,,,,,,,,,,
1199,Slab,F956F4AA-0DC4-4BFE-956E-5ED9996AF780,,,,48,0,251.14,-101.05,5.85,282.15,-70.08,41.85,,,,,,,,,,
1200,Slab,B8F8F9A6-0345-4A10-BA6F-C2756FA1391A,,,,10,0,-127.55,-103.29,-0.15,-80.28,-85.75,0.0,,,,,,,,,,
1201,Slab,A7BC99F2-C19F-4127-B732-BCF3E49EB5C1,,,,11,0,-67.87,-83.17,-0.15,128.43,-64.02,0.0,,,,,,,,,,
1202,Slab,E1277901-84FF-4585-B22F-E66A18EE080B,,,,12,0,147.49,-140.02,-0.15,302.44,-87.24,0.0,,,,,,,,,,
1203,Slab,633297E8-1CA3-4C2C-AFEA-2E9BB40C57B7,,,,12,0,-47.87,-53.02,-3.55,20.23,17.19,-3.35,,,,,,,,,,
1204,Slab,C754B4E0-299D-410F-9821-1183D3FF9EE8,,,,LAJE,0,-51.97,-41.51,3.8,19.9,17.94,4.0,,,,,,,,,,
1205,Slab,21B71FA8-65F8-4697-802D-9F69B442EB7E,,,,LAJE,0,-51.98,-39.62,7.0,9.17,17.94,7.2,,,,,,,,,,
1206,Slab,F1B5D7C6-392E-438E-875D-1F99380D00AB,,,,11,0,-17.06,-39.64,16.6,6.9,0.2,16.8,,,,,,,,,,
1207,Slab,22BB42AA-AA9E-4CE4-911A-189CD1189077,,,,11,0,-15.88,-32.99,23.0,6.9,0.2,23.2,,,,,,,,,,
1208,Slab,6C009BBA-A26E-430B-BDE3-069F5C61F8CF,,,,12,0,-15.88,-38.76,19.8,6.9,0.2,20.0,,,,,,,,,,
1209,Slab,6EAD3BE8-BE95-41E2-8409-4B814DDC8183,,,,12,0,-15.88,-32.44,29.4,4.69,0.2,29.6,,,,,,,,,,
1210,Slab,5F3DD826-6E44-4450-980E-C0BE37345555,,,,11,0,-15.88,-32.44,32.6,4.46,0.2,32.8,,,,,,,,,,
1211,Slab,ED3D4E7D-AD32-42B6-B7FD-867F19CCA12C,,,,11,0,-12.34,-32.44,39.0,4.46,-0.35,39.2,,,,,,,,,,
1212,Slab,436EFF35-5D4B-4161-A3A8-92D487426B3F,,,,11,0,-11.24,-32.44,42.2,4.46,-5.23,42.4,,,,,,,,,,
1213,Slab,97DAC712-F5B4-44B6-8A63-FB67D48FB307,,,,11,0,-9.03,-32.44,48.6,4.46,-14.98,48.8,,,,,,,,,,
1214,Slab,B96177C3-5909-4B50-8927-6740737BAD90,,,,11,0,-4.0,-31.3,51.8,4.46,-19.86,52.0,,,,,,,,,,
1215,Slab,0AF15157-5721-4B52-9683-70A096C3F168,,,,11,0,-2.9,-31.3,55.0,4.46,-24.73,55.2,,,,,,,,,,
1216,Slab,3CADD3EC-01EA-44F6-9E3D-E7B3717DE295,,,,11,0,-5.34,-39.99,-19.7,5.95,-29.95,-19.5,,,,,,,,,,
1217,Slab,55EABCC1-B30F-50D5-051D-180157810A5B,,,,11,0,-5.34,-39.99,7.0,5.95,-29.95,7.2,,,,,,,,,,
1218,Slab,2F6714F3-1D88-541F-6600-02D33340882D,,,,11,0,-5.34,-39.99,10.2,5.95,-29.95,10.4,,,,,,,,,,
1219,Slab,7AAA1B76-9C2F-9E1D-0C50-C77536A5FD6C,,,,11,0,-5.34,-39.99,13.4,5.95,-29.95,13.6,,,,,,,,,,
1220,Slab,C27F1283-ED38-4F5A-2D0A-EFAD2DEE40AD,,,,11,0,-5.34,-39.99,16.6,5.95,-29.95,16.8,,,,,,,,,,
1221,Slab,14C255AA-0AE0-4A6B-5591-8E3B310AC8B8,,,,11,0,-5.34,-39.99,19.8,5.95,-29.95,20.0,,,,,,,,,,
1222,Slab,2BC4F62B-2B87-BCD8-1ACC-B040B8229B8D,,,,11,0,-5.34,-39.99,23.0,5.95,-29.95,23.2,,,,,,,,,,
1223,Slab,672C1239-E2F5-8B19-4C98-1C69DA3DD772,,,,11,0,-5.34,-39.99,29.4,5.95,-29.95,29.6,,,,,,,,,,
1224,Slab,D1647E5D-0F13-A7C3-223C-9920ABC6439C,,,,11,0,-5.34,-39.99,32.6,5.95,-29.95,32.8,,,,,,,,,,
1225,Slab,A84E23E3-A2F0-3C06-EFD3-4E3DD94E6A43,,,,11,0,-5.34,-39.99,39.0,5.95,-29.95,39.2,,,,,,,,,,
1226,Slab,E3A56D5E-46DF-2BE3-88A4-BEBAB5EA355B,,,,11,0,-5.34,-39.99,42.2,5.95,-29.95,42.4,,,,,,,,,,
1227,Slab,45F8EE53-EA3B-6F63-214E-4F92DCE1F5B8,,,,11,0,-5.34,-39.99,45.4,5.95,-29.95,45.6,,,,,,,,,,
1228,Slab,882C9138-1246-1ABC-F6A4-50163FBBFE67,,,,11,0,-5.34,-39.99,48.6,5.95,-29.95,48.8,,,,,,,,,,
1229,Slab,7C884ECD-14C4-230D-D8CF-4CBC6B1D6E3E,,,,11,0,-5.34,-39.99,51.8,5.95,-29.95,52.0,,,,,,,,,,
1230,Slab,0DE7B4EE-1179-454A-832D-8DC50D87C789,,,,11,0,-23.76,-46.28,13.4,6.9,0.2,13.6,,,,,,,,,,
1231,Slab,7C1EB3F4-902D-B87E-CF7D-CA276942D65C,,,,11,0,-5.34,-39.99,26.2,5.95,-29.95,26.4,,,,,,,,,,
1232,Slab,C3F705A1-A8A4-BD65-3CDA-FA1A2ED966A7,,,,11,0,-5.34,-39.99,35.8,5.95,-29.95,36.0,,,,,,,,,,
1233,Slab,1AB1673A-D210-DAAE-A931-32D9D27C9C96,,,,11,0,-5.34,-39.99,55.0,5.95,-29.95,55.2,,,,,,,,,,
1234,Slab,1AB35B75-970F-4297-A817-9430DC141869,,,,09,0,-15.88,-37.87,3.8,6.9,0.2,4.0,,,,,,,,,,
1235,Slab,715954E3-3EA6-4672-B718-146C5B9EB4B1,,,,09,0,-25.97,-46.28,3.8,-14.39,-29.5,4.0,,,,,,,,,,
1236,Slab,7267207F-9246-46F7-8CC5-FCA62B076CDF,,,,11,0,-19.68,-44.4,-0.15,-18.41,-40.41,0.0,,,,,,,,,,
1237,Slab,7C8E6E02-0CA5-402B-B672-F3026588D3E6,,,,12,0,-48.06,-53.02,-6.8,20.23,17.19,-6.55,,,,,,,,,,
1238,Slab,382176C8-59B6-43BA-8D8B-31D363A736F7,,,,LAJE,0,-51.98,-25.53,11.0,-35.42,-2.73,11.2,,,,,,,,,,
1239,Slab,E7613ADC-9463-4303-9D04-8A3A83A67B99,,,,LAJE,0,-40.13,-11.06,11.0,-16.33,7.14,11.2,,,,,,,,,,
1240,Slab,AA6AA924-BB26-452A-81A4-6EEE999A41FF,,,,09,0,-5.33,-39.98,3.8,4.79,-29.96,4.0,,,,,,,,,,
1241,Slab,09BE9F35-1F76-41BA-8CD4-3E253F312BDB,,,,12,0,-17.87,-34.4,10.38,6.54,-0.16,10.4,,,,,,,,,,
1242,Slab,B804FDFE-6E96-4D92-9056-A824D85FAC17,,,,11,0,-14.45,-38.58,16.78,6.54,-1.73,16.8,,,,,,,,,,
1243,Slab,A1A4FE9D-9AE0-4A52-8C26-40A47DA268E9,,,,12,0,-15.52,-32.63,19.98,6.54,-0.16,20.0,,,,,,,,,,
1244,Slab,28F7F56F-2728-4839-AAA7-8E4A28837BC3,,,,11,0,-12.6,-32.08,23.18,-3.97,-2.38,23.2,,,,,,,,,,
1245,Slab,89594C65-5666-4839-956F-DB4686CDC0FF,,,,11,0,-15.52,-32.08,26.38,4.4,-0.16,26.4,,,,,,,,,,
1246,Slab,A27C6E4A-C1BE-4353-BDBC-6784C9274A6B,,,,12,0,-14.41,-32.08,29.58,4.1,-0.93,29.6,,,,,,,,,,
1247,Slab,7452EE26-94BC-4890-9209-91B553C0588F,,,,11,0,-15.52,-13.13,32.78,-8.62,-2.9,32.8,,,,,,,,,,
1248,Slab,299BD97E-F090-4B85-965E-37AC9C524503,,,,11,0,-11.98,-32.09,35.98,3.57,-0.71,36.0,,,,,,,,,,
1249,Slab,2AEFCCA1-07A3-4001-89E0-5F3BB464152B,,,,11,0,-10.87,-32.09,39.18,4.1,-5.58,39.2,,,,,,,,,,
1250,Slab,2CD43423-5BAA-4668-B251-1FEB03516C53,,,,11,0,-9.77,-21.91,42.38,-4.26,-16.6,42.4,,,,,,,,,,
1251,Slab,18FA92B9-C60F-4621-AC59-628A3DE9A84E,,,,11,0,-5.86,-30.95,42.38,4.1,-10.46,42.4,,,,,,,,,,
1252,Slab,4BB8A58C-C8EE-4FB8-A601-27B39020A041,,,,11,0,-10.13,-32.44,45.4,4.46,-10.1,45.6,,,,,,,,,,
1253,Slab,6598786F-090F-445B-9495-D754596D329D,,,,11,0,-8.66,-32.09,45.58,3.63,-15.34,45.6,,,,,,,,,,
1254,Slab,343C54A6-3F21-48A3-9873-BC5FAEA8AAB4,,,,11,0,-7.56,-32.08,48.78,4.1,-20.22,48.8,,,,,,,,,,
1255,Slab,C196A86C-9CC5-4E3E-8056-52E80C9834D4,,,,09,0,-51.97,-53.63,-0.15,21.49,17.94,0.0,,,,,,,,,,
1256,Slab,F9A747C6-939E-401F-AEC4-8D9D3415FC19,,,,11,0,-15.88,-32.44,35.8,4.46,0.2,36.0,,,,,,,,,,
1257,Slab,9A7B48D1-C5B2-423D-8DA0-3EE22B2D99B3,,,,09,0,-25.97,-46.28,7.0,6.84,0.2,7.2,,,,,,,,,,
1258,Slab,4EFDB9B5-3A1B-4C91-A0A9-79F34B97C5BD,,,,12,0,-24.76,-41.33,9.8,-19.22,-35.22,10.0,,,,,,,,,,
1259,Slab,258234B9-A39E-4DC3-802D-CA4486F09EA0,,,,12,0,-21.78,-35.58,9.6,-16.71,-29.53,9.8,,,,,,,,,,
1260,Slab,6BB3D8BC-EAE0-4F4D-A056-750A015098FC,,,,12,0,-17.5,-34.38,13.5,-14.01,-30.09,13.6,,,,,,,,,,
1261,Slab,D93C1C72-8460-4AED-AFBD-F0A181FE5558,,,,12,0,-3.3,-28.53,4.88,-1.16,-21.29,4.9,,,,,,,,,,
1262,Slab,8183F537-EBAD-46A6-AD5E-C76F2655B1B0,,,,13,0,0.55,-30.47,4.88,5.86,-29.06,4.9,,,,,,,,,,
1263,Slab,158E2C80-974C-46A9-9A78-094192E62716,,,,11,0,-23.76,-46.28,13.0,-14.39,-39.26,13.2,,,,,,,,,,
1264,Slab,BAF08A53-F2CE-4A5F-B54B-E9FF7D3B8462,,,,12,0,-24.86,-46.28,10.2,6.9,0.2,10.4,,,,,,,,,,
1265,Slab,E476B64F-C335-4E05-B28F-E0E3EDB23188,,,,12,0,-25.77,-36.35,6.6,-20.49,-30.55,6.8,,,,,,,,,,
1266,Slab,AA182B10-D821-42CC-9651-4EDF0A1FD82D,,,,12,0,-13.53,-18.33,9.8,-9.67,-12.56,10.0,,,,,,,,,,
1267,Slab,A6884C00-7357-4ACD-8E4D-70C7FE3622F6,,,,12,0,-0.23,-15.18,9.6,3.36,-9.74,9.8,,,,,,,,,,
1268,Slab,03607A6D-8B71-4CD1-8A33-5C127FB8BACF,,,,12,0,-13.52,-18.28,-61.7,-9.69,-12.6,-61.5,,,,,,,,,,
1269,Slab,B8CFDD5A-E4D9-8A0E-A18B-260B341222EC,,,,12,0,-14.62,-13.41,13.0,-10.79,-7.73,13.2,,,,,,,,,,
1270,Slab,012EE41A-C96A-4386-9DFD-ABF5B42022D1,,,,11,0,-13.21,-12.95,13.55,-11.38,-12.26,13.6,,,,,,,,,,
1271,Slab,619B1CCC-4842-402B-954D-93C298E6275D,,,,11,0,-13.3,-12.54,13.55,-11.47,-11.85,13.6,,,,,,,,,,
1272,Slab,E14A9629-DCAB-4281-A418-68855687CF96,,,,11,0,-13.39,-12.13,13.55,-11.57,-11.43,13.6,,,,,,,,,,
1273,Slab,8AA206CA-0931-4E4F-9AC5-49970FD9FA1E,,,,11,0,-13.49,-11.72,13.55,-11.66,-11.02,13.6,,,,,,,,,,
1274,Slab,8D7DDEA8-7A11-85CB-D389-1411BF0FD348,,,,12,0,-1.5,-10.44,13.0,2.33,-4.76,13.2,,,,,,,,,,
1275,Slab,6C02B448-ED2F-F893-69C8-FF329ADD7107,,,,12,0,-15.72,-8.53,16.2,-11.89,-2.85,16.4,,,,,,,,,,
1276,Slab,6DF1E9FC-9937-181E-9256-3AF0D9E53E4B,,,,12,0,-2.61,-5.56,16.2,1.22,0.12,16.4,,,,,,,,,,
1277,Slab,BF1545C0-9228-C3A2-3A81-81AF0D8A47E6,,,,12,0,-11.31,-28.04,16.2,-7.48,-22.36,16.4,,,,,,,,,,
1278,Slab,2C445C7F-3B49-C603-A440-594440D7A11A,,,,12,0,1.81,-25.07,16.2,5.64,-19.39,16.4,,,,,,,,,,
1279,Slab,36AA5AA9-A17A-3EDF-241C-1DEBB0E4E77E,,,,12,0,-12.41,-23.16,19.4,-8.58,-17.48,19.6,,,,,,,,,,
1280,Slab,7C55D7A3-F9E7-8D40-C2B8-06F70FF06B1F,,,,12,0,0.71,-20.19,19.4,4.54,-14.51,19.6,,,,,,,,,,
1281,Slab,96E56B9B-6DAC-BA2D-FAC4-A30ED1C7282D,,,,12,0,-10.2,-32.91,22.6,-6.37,-27.23,22.8,,,,,,,,,,
1282,Slab,40A08535-6B91-9958-8F1D-B61A65D9323C,,,,12,0,2.91,-29.94,22.6,6.74,-24.26,22.8,,,,,,,,,,
1283,Slab,0BB5FABD-1CA8-FB62-BA13-B4050A03A0F9,,,,12,0,-13.52,-18.28,22.6,-9.69,-12.6,22.8,,,,,,,,,,
1284,Slab,E851EB37-9ED7-ECC2-5750-B5EE55DFBBCD,,,,12,0,-0.4,-15.31,22.6,3.43,-9.63,22.8,,,,,,,,,,
1285,Slab,7AB2775A-4E09-041F-7980-90479DEFE5E6,,,,12,0,-11.31,-28.04,25.8,-7.48,-22.36,26.0,,,,,,,,,,
1286,Slab,5093DA64-57B3-8D15-E2D2-4F8D3D753BFE,,,,12,0,1.81,-25.07,25.8,5.64,-19.39,26.0,,,,,,,,,,
