node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,embedded_door_guid,label_type,zone_stamp_guid,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid
122,DimNode 92,67AAFD6C-B9C5-F643-81FE-E9B0C3F6969A,323D9DF6-4112-5943-96AA-531F56536031,0,0.00,-50.78,54.86,Dim Node 92,-50.79,54.85,0.0,-50.78,54.86,0.0,,,,,,,,,,
123,DimNode 93,67AAFD6C-B9C5-F643-81FE-E9B0C3F6969A,6AC2C88D-FE54-2F44-A3DF-813CEC0CF66D,272,2.71,-48.07,54.86,Dim Node 93,-48.07,54.85,0.0,-48.06,54.86,0.0,,,,,,,,,,
124,Dimension,67AAFD6C-B9C5-F643-81FE-E9B0C3F6969A,,,2.71,,,Dim 31,-50.81,54.81,0.0,-48.04,54.91,0.0,,,,,,,,,,
125,DimNode 94,BC13925B-AA37-7040-A63F-A49965B11FD6,233B8537-DA87-8A40-AB9D-34D014D7BA92,0,0.00,-52.83,57.42,Dim Node 94,-52.84,57.41,0.0,-52.83,57.42,0.0,,,,,,,,,,
126,DimNode 95,BC13925B-AA37-7040-A63F-A49965B11FD6,61BF0490-9A5B-5342-89C4-11C216E38C89,214,2.14,-50.69,57.42,Dim Node 95,-50.7,57.41,0.0,-50.69,57.42,0.0,,,,,,,,,,
127,Dimension,BC13925B-AA37-7040-A63F-A49965B11FD6,,,2.14,,,Dim 32,-52.86,57.37,0.0,-50.67,57.46,0.0,,,,,,,,,,
128,DimNode 96,5321B26E-4EAF-A943-9F9B-E47E2FB4E1B5,A0B7EF73-5FDC-BA4C-8FBE-958FE6A1E779,0,0.00,-49.7,59.85,Dim Node 96,-49.71,59.85,0.0,-49.7,59.86,0.0,,,,,,,,,,
129,DimNode 97,5321B26E-4EAF-A943-9F9B-E47E2FB4E1B5,700BD31B-26D1-FB4B-BFC3-5A356F81EEEE,21,0.20,-49.5,59.85,Dim Node 97,-49.5,59.85,0.0,-49.49,59.86,0.0,,,,,,,,,,
130,DimNode 98,5321B26E-4EAF-A943-9F9B-E47E2FB4E1B5,E7720AFC-F33E-A54F-89E3-0918B363209E,107,1.07,-48.43,59.85,Dim Node 98,-48.43,59.85,0.0,-48.42,59.86,0.0,,,,,,,,,,
131,DimNode 99,5321B26E-4EAF-A943-9F9B-E47E2FB4E1B5,E7720AFC-F33E-A54F-89E3-0918B363209E,133,1.33,-47.1,59.85,Dim Node 99,-47.1,59.85,0.0,-47.09,59.86,0.0,,,,,,,,,,
132,DimNode 100,5321B26E-4EAF-A943-9F9B-E47E2FB4E1B5,69F416C5-0983-8147-B19D-2C7F4B0D5212,119,1.19,-45.91,59.85,Dim Node 100,-45.92,59.85,0.0,-45.91,59.86,0.0,,,,,,,,,,
133,Dimension,5321B26E-4EAF-A943-9F9B-E47E2FB4E1B5,,,3.79,,,Dim 33,-49.73,59.81,0.0,-45.89,59.9,0.0,,,,,,,,,,
134,DimNode 101,AFA6D185-D40E-7442-83F1-1063BD9A25FC,A0B7EF73-5FDC-BA4C-8FBE-958FE6A1E779,0,0.00,-49.7,58.63,Dim Node 101,-49.71,58.62,0.0,-49.7,58.63,0.0,,,,,,,,,,
135,DimNode 102,AFA6D185-D40E-7442-83F1-1063BD9A25FC,D1DF73FE-044D-DB4E-A140-45856BEABE2E,379,3.79,-45.91,58.63,Dim Node 102,-45.92,58.62,0.0,-45.91,58.63,0.0,,,,,,,,,,
136,Dimension,AFA6D185-D40E-7442-83F1-1063BD9A25FC,,,3.79,,,Dim 34,-49.73,58.58,0.0,-45.89,58.67,0.0,,,,,,,,,,
137,DimNode 103,D3297F7B-DD08-CC42-8D8C-A3801195658D,F3634A2B-0792-4A4A-BAC0-559711E421AC,0,0.00,-56.17,52.92,Dim Node 103,-56.18,52.92,0.0,-56.17,52.93,0.0,,,,,,,,,,
138,DimNode 104,D3297F7B-DD08-CC42-8D8C-A3801195658D,D6F4967A-143E-8A48-8B2E-9643FFD54580,503,5.03,-51.14,52.92,Dim Node 104,-51.15,52.92,0.0,-51.14,52.93,0.0,,,,,,,,,,
139,Dimension,D3297F7B-DD08-CC42-8D8C-A3801195658D,,,5.03,,,Dim 35,-56.2,52.88,0.0,-51.12,52.97,0.0,,,,,,,,,,
140,DimNode 105,FBAD5C85-5616-BA4F-B20E-D74149BD2ADE,F3634A2B-0792-4A4A-BAC0-559711E421AC,0,0.00,-55.51,52.93,Dim Node 105,-55.51,52.92,0.0,-55.5,52.93,0.0,,,,,,,,,,
141,DimNode 106,FBAD5C85-5616-BA4F-B20E-D74149BD2ADE,F3634A2B-0792-4A4A-BAC0-559711E421AC,38,0.38,-55.51,53.31,Dim Node 106,-55.51,53.3,0.0,-55.5,53.31,0.0,,,,,,,,,,
142,DimNode 107,FBAD5C85-5616-BA4F-B20E-D74149BD2ADE,21A166A8-64CE-0240-8597-3BD571574CEB,204,2.03,-55.51,55.34,Dim Node 107,-55.51,55.34,0.0,-55.5,55.35,0.0,,,,,,,,,,
143,Dimension,FBAD5C85-5616-BA4F-B20E-D74149BD2ADE,,,2.41,,,Dim 36,-55.55,52.9,0.0,-55.46,55.37,0.0,,,,,,,,,,
144,DimNode 108,B19234BD-5F90-8949-A50B-AD729984B3D2,323D9DF6-4112-5943-96AA-531F56536031,0,0.00,-50.78,55.46,Dim Node 108,-50.79,55.45,0.0,-50.78,55.46,0.0,,,,,,,,,,
145,DimNode 109,B19234BD-5F90-8949-A50B-AD729984B3D2,00000000-0000-0000-0000-000000000000,487,4.87,-45.91,55.46,Dim Node 109,-45.92,55.45,0.0,-45.91,55.46,0.0,,,,,,,,,,
146,Dimension,B19234BD-5F90-8949-A50B-AD729984B3D2,,,4.87,,,Dim 37,-50.81,55.41,0.0,-45.89,55.5,0.0,,,,,,,,,,
147,DimNode 110,3B0D5CCC-168A-2342-A4DF-801104ADBC2C,3067DD08-6BCC-A145-8CF8-5C9F7DF1EF75,0,0.00,-55.78,47.15,Dim Node 110,-55.78,47.14,0.0,-55.77,47.15,0.0,,,,,,,,,,
148,DimNode 111,3B0D5CCC-168A-2342-A4DF-801104ADBC2C,3067DD08-6BCC-A145-8CF8-5C9F7DF1EF75,37,0.37,-55.78,47.52,Dim Node 111,-55.78,47.51,0.0,-55.77,47.52,0.0,,,,,,,,,,
149,DimNode 112,3B0D5CCC-168A-2342-A4DF-801104ADBC2C,9E6222ED-9F15-FC4E-8246-9CF266C8740F,328,3.28,-55.78,50.8,Dim Node 112,-55.78,50.79,0.0,-55.77,50.8,0.0,,,,,,,,,,
150,DimNode 113,3B0D5CCC-168A-2342-A4DF-801104ADBC2C,9E6222ED-9F15-FC4E-8246-9CF266C8740F,24,0.24,-55.78,51.03,Dim Node 113,-55.78,51.03,0.0,-55.77,51.04,0.0,,,,,,,,,,
151,DimNode 114,3B0D5CCC-168A-2342-A4DF-801104ADBC2C,DC0759B5-F0FB-534A-ABAD-38FC39C2DC87,44,0.44,-55.78,51.47,Dim Node 114,-55.78,51.47,0.0,-55.77,51.48,0.0,,,,,,,,,,
152,DimNode 115,3B0D5CCC-168A-2342-A4DF-801104ADBC2C,F3634A2B-0792-4A4A-BAC0-559711E421AC,184,1.84,-55.78,53.31,Dim Node 115,-55.78,53.3,0.0,-55.77,53.31,0.0,,,,,,,,,,
153,Dimension,3B0D5CCC-168A-2342-A4DF-801104ADBC2C,,,6.16,,,Dim 38,-55.82,47.12,0.0,-55.73,53.33,0.0,,,,,,,,,,
154,DimNode 116,CBC6BF82-72F1-0E45-B152-6AF49935D14B,1C3725B5-DB3A-FF43-B00F-831690EE4362,0,0.00,-56.22,47.71,Dim Node 116,-56.23,47.7,0.0,-56.22,47.71,0.0,,,,,,,,,,
155,DimNode 117,CBC6BF82-72F1-0E45-B152-6AF49935D14B,3067DD08-6BCC-A145-8CF8-5C9F7DF1EF75,5,0.05,-56.17,47.71,Dim Node 117,-56.18,47.7,0.0,-56.17,47.71,0.0,,,,,,,,,,
156,Dimension,CBC6BF82-72F1-0E45-B152-6AF49935D14B,,,0.05,,,Dim 39,-56.25,47.66,0.0,-56.15,47.75,0.0,,,,,,,,,,
157,DimNode 118,AC623A23-2D92-3447-AF40-C4174C3442DF,9E6222ED-9F15-FC4E-8246-9CF266C8740F,0,0.00,-56.22,50.25,Dim Node 118,-56.23,50.25,0.0,-56.22,50.26,0.0,,,,,,,,,,
158,DimNode 119,AC623A23-2D92-3447-AF40-C4174C3442DF,9E6222ED-9F15-FC4E-8246-9CF266C8740F,5,0.05,-56.17,50.25,Dim Node 119,-56.18,50.25,0.0,-56.17,50.26,0.0,,,,,,,,,,
159,DimNode 120,AC623A23-2D92-3447-AF40-C4174C3442DF,DC0759B5-F0FB-534A-ABAD-38FC39C2DC87,14,0.14,-56.03,50.25,Dim Node 120,-56.04,50.25,0.0,-56.03,50.26,0.0,,,,,,,,,,
160,DimNode 121,AC623A23-2D92-3447-AF40-C4174C3442DF,35E25EAB-DBD6-0B41-BF4D-5CAFD8B194E6,489,4.89,-51.14,50.25,Dim Node 121,-51.15,50.25,0.0,-51.14,50.26,0.0,,,,,,,,,,
161,DimNode 122,AC623A23-2D92-3447-AF40-C4174C3442DF,35E25EAB-DBD6-0B41-BF4D-5CAFD8B194E6,14,0.13,-51.01,50.25,Dim Node 122,-51.01,50.25,0.0,-51.0,50.26,0.0,,,,,,,,,,
162,Dimension,AC623A23-2D92-3447-AF40-C4174C3442DF,,,5.21,,,Dim 40,-56.25,50.2,0.0,-50.98,50.3,0.0,,,,,,,,,,
163,DimNode 123,7392E1D2-2A25-684A-833F-27192C98A302,00E95F36-5BD6-234E-A7F8-AB5AAA015F89,0,0.00,-56.22,52.63,Dim Node 123,-56.23,52.62,0.0,-56.22,52.63,0.0,,,,,,,,,,
164,DimNode 124,7392E1D2-2A25-684A-833F-27192C98A302,F3634A2B-0792-4A4A-BAC0-559711E421AC,5,0.05,-56.17,52.63,Dim Node 124,-56.18,52.62,0.0,-56.17,52.63,0.0,,,,,,,,,,
165,Dimension,7392E1D2-2A25-684A-833F-27192C98A302,,,0.05,,,Dim 41,-56.25,52.58,0.0,-56.15,52.67,0.0,,,,,,,,,,
166,DimNode 125,91474604-E9EA-4C48-9922-D6F1E5FF8DD0,323D9DF6-4112-5943-96AA-531F56536031,0,0.00,-50.78,57.34,Dim Node 125,-50.79,57.34,0.0,-50.78,57.35,0.0,,,,,,,,,,
167,DimNode 126,91474604-E9EA-4C48-9922-D6F1E5FF8DD0,61BF0490-9A5B-5342-89C4-11C216E38C89,19,0.19,-50.59,57.34,Dim Node 126,-50.6,57.34,0.0,-50.59,57.35,0.0,,,,,,,,,,
168,DimNode 127,91474604-E9EA-4C48-9922-D6F1E5FF8DD0,A0B7EF73-5FDC-BA4C-8FBE-958FE6A1E779,89,0.89,-49.7,57.34,Dim Node 127,-49.71,57.34,0.0,-49.7,57.35,0.0,,,,,,,,,,
169,DimNode 128,91474604-E9EA-4C48-9922-D6F1E5FF8DD0,700BD31B-26D1-FB4B-BFC3-5A356F81EEEE,21,0.20,-49.5,57.34,Dim Node 128,-49.5,57.34,0.0,-49.49,57.35,0.0,,,,,,,,,,
170,DimNode 129,91474604-E9EA-4C48-9922-D6F1E5FF8DD0,69F416C5-0983-8147-B19D-2C7F4B0D5212,350,3.50,-46.0,57.34,Dim Node 129,-46.01,57.34,0.0,-46.0,57.35,0.0,,,,,,,,,,
171,DimNode 130,91474604-E9EA-4C48-9922-D6F1E5FF8DD0,69F416C5-0983-8147-B19D-2C7F4B0D5212,9,0.09,-45.91,57.34,Dim Node 130,-45.92,57.34,0.0,-45.91,57.35,0.0,,,,,,,,,,
172,Dimension,91474604-E9EA-4C48-9922-D6F1E5FF8DD0,,,4.87,,,Dim 42,-50.81,57.29,0.0,-45.89,57.39,0.0,,,,,,,,,,
173,DimNode 131,41EED72D-29D1-0445-B522-816B72B34DD8,323D9DF6-4112-5943-96AA-531F56536031,0,0.00,-50.49,53.21,Dim Node 131,-50.5,53.2,0.0,-50.49,53.21,0.0,,,,,,,,,,
174,DimNode 132,41EED72D-29D1-0445-B522-816B72B34DD8,61BF0490-9A5B-5342-89C4-11C216E38C89,437,4.37,-50.49,57.58,Dim Node 132,-50.5,57.57,0.0,-50.49,57.58,0.0,,,,,,,,,,
175,DimNode 133,41EED72D-29D1-0445-B522-816B72B34DD8,C0D6E700-F2A6-C343-956C-37E1DBFB578D,105,1.05,-50.49,58.63,Dim Node 133,-50.5,58.62,0.0,-50.49,58.63,0.0,,,,,,,,,,
176,Dimension,41EED72D-29D1-0445-B522-816B72B34DD8,,,5.42,,,Dim 43,-50.54,53.18,0.0,-50.45,58.65,0.0,,,,,,,,,,
177,DimNode 134,DAD01A36-1EF8-DE47-9591-E4D53028CB96,61BF0490-9A5B-5342-89C4-11C216E38C89,0,0.00,-51.08,57.68,Dim Node 134,-51.09,57.67,0.0,-51.08,57.68,0.0,,,,,,,,,,
178,DimNode 135,DAD01A36-1EF8-DE47-9591-E4D53028CB96,C0D6E700-F2A6-C343-956C-37E1DBFB578D,95,0.95,-51.08,58.63,Dim Node 135,-51.09,58.62,0.0,-51.08,58.63,0.0,,,,,,,,,,
179,Dimension,DAD01A36-1EF8-DE47-9591-E4D53028CB96,,,0.95,,,Dim 44,-51.13,57.65,0.0,-51.04,58.65,0.0,,,,,,,,,,
180,DimNode 136,188DCD7C-8CCF-0844-A7CB-AC785EA7E994,00000000-0000-0000-0000-000000000000,0,0.00,-53.06,59.82,Dim Node 136,-53.07,59.82,0.0,-53.06,59.83,0.0,,,,,,,,,,
181,DimNode 137,188DCD7C-8CCF-0844-A7CB-AC785EA7E994,D65CE12F-A731-CF40-9C67-3E3CE3CEA263,85,0.85,-52.21,59.82,Dim Node 137,-52.22,59.82,0.0,-52.21,59.83,0.0,,,,,,,,,,
182,DimNode 138,188DCD7C-8CCF-0844-A7CB-AC785EA7E994,D65CE12F-A731-CF40-9C67-3E3CE3CEA263,133,1.33,-50.88,59.82,Dim Node 138,-50.89,59.82,0.0,-50.88,59.83,0.0,,,,,,,,,,
183,DimNode 139,188DCD7C-8CCF-0844-A7CB-AC785EA7E994,C0D6E700-F2A6-C343-956C-37E1DBFB578D,19,0.19,-50.69,59.82,Dim Node 139,-50.7,59.82,0.0,-50.69,59.83,0.0,,,,,,,,,,
184,Dimension,188DCD7C-8CCF-0844-A7CB-AC785EA7E994,,,2.37,,,Dim 45,-53.09,59.78,0.0,-50.67,59.87,0.0,,,,,,,,,,
185,DimNode 140,11FE9B01-3570-3445-BBE4-0490D60BC1FB,233B8537-DA87-8A40-AB9D-34D014D7BA92,0,0.00,-55.85,57.95,Dim Node 140,-55.86,57.95,0.0,-55.85,57.96,0.0,,,,,,,,,,
186,DimNode 141,11FE9B01-3570-3445-BBE4-0490D60BC1FB,E9DCA526-BA69-F647-B1D4-E569F395D892,107,1.07,-55.85,59.03,Dim Node 141,-55.86,59.02,0.0,-55.85,59.03,0.0,,,,,,,,,,
187,Dimension,11FE9B01-3570-3445-BBE4-0490D60BC1FB,,,1.07,,,Dim 46,-55.9,57.93,0.0,-55.8,59.05,0.0,,,,,,,,,,
188,DimNode 142,AE4394D4-9747-D44C-83A3-BD063CA9A245,233B8537-DA87-8A40-AB9D-34D014D7BA92,0,0.00,-55.98,57.95,Dim Node 142,-55.98,57.95,0.0,-55.97,57.96,0.0,,,,,,,,,,
189,DimNode 143,AE4394D4-9747-D44C-83A3-BD063CA9A245,E9DCA526-BA69-F647-B1D4-E569F395D892,20,0.20,-55.98,58.16,Dim Node 143,-55.98,58.15,0.0,-55.97,58.16,0.0,,,,,,,,,,
190,DimNode 144,AE4394D4-9747-D44C-83A3-BD063CA9A245,E9DCA526-BA69-F647-B1D4-E569F395D892,87,0.87,-55.98,59.03,Dim Node 144,-55.98,59.02,0.0,-55.97,59.03,0.0,,,,,,,,,,
191,Dimension,AE4394D4-9747-D44C-83A3-BD063CA9A245,,,1.07,,,Dim 47,-56.02,57.93,0.0,-55.93,59.05,0.0,,,,,,,,,,
192,DimNode 145,35340A52-F51D-A541-9DDC-99C06351FFBC,233B8537-DA87-8A40-AB9D-34D014D7BA92,0,0.00,-56.36,55.93,Dim Node 145,-56.36,55.93,0.0,-56.35,55.94,0.0,,,,,,,,,,
193,DimNode 146,35340A52-F51D-A541-9DDC-99C06351FFBC,323D9DF6-4112-5943-96AA-531F56536031,548,5.48,-50.88,55.93,Dim Node 146,-50.89,55.93,0.0,-50.88,55.94,0.0,,,,,,,,,,
194,Dimension,35340A52-F51D-A541-9DDC-99C06351FFBC,,,5.48,,,Dim 48,-56.38,55.89,0.0,-50.86,55.98,0.0,,,,,,,,,,
195,DimNode 147,274A96DD-7D59-7745-ADEC-7175BF26A6E9,AD6162A7-A4F1-3A4D-9490-8E0F755892B0,0,0.00,-52.83,57.73,Dim Node 147,-52.84,57.72,0.0,-52.83,57.73,0.0,,,,,,,,,,
196,DimNode 148,274A96DD-7D59-7745-ADEC-7175BF26A6E9,D65CE12F-A731-CF40-9C67-3E3CE3CEA263,62,0.62,-52.21,57.73,Dim Node 148,-52.22,57.72,0.0,-52.21,57.73,0.0,,,,,,,,,,
197,Dimension,274A96DD-7D59-7745-ADEC-7175BF26A6E9,,,0.62,,,Dim 49,-52.86,57.68,0.0,-52.19,57.78,0.0,,,,,,,,,,
198,DimNode 149,F3952013-A98D-AA4B-8C06-3AF2E7D0824B,E9DCA526-BA69-F647-B1D4-E569F395D892,0,0.00,-56.06,58.09,Dim Node 149,-56.07,58.09,0.0,-56.06,58.1,0.0,,,,,,,,,,
199,DimNode 150,F3952013-A98D-AA4B-8C06-3AF2E7D0824B,3D997562-AF8E-5841-B977-EB2C87D7E6E2,313,3.13,-52.93,58.09,Dim Node 150,-52.94,58.09,0.0,-52.93,58.1,0.0,,,,,,,,,,
200,Dimension,F3952013-A98D-AA4B-8C06-3AF2E7D0824B,,,3.13,,,Dim 50,-56.09,58.05,0.0,-52.91,58.14,0.0,,,,,,,,,,
201,DimNode 151,19937BDD-11C2-5E4B-B8A0-FB7AF6BF5C7A,0C98C2BE-5B21-2D47-8F9D-8DBC4DBD2899,0,0.00,-55.12,48.51,Dim Node 151,-55.12,48.51,0.0,-55.11,48.52,0.0,,,,,,,,,,
202,DimNode 152,19937BDD-11C2-5E4B-B8A0-FB7AF6BF5C7A,8D5158AF-0DDB-8F49-BF58-1F7F77E57447,90,0.90,-55.12,49.42,Dim Node 152,-55.12,49.41,0.0,-55.11,49.42,0.0,,,,,,,,,,
203,DimNode 153,19937BDD-11C2-5E4B-B8A0-FB7AF6BF5C7A,A2794479-DE42-5F4C-97F4-3C96BB99B163,210,2.10,-55.12,51.52,Dim Node 153,-55.12,51.51,0.0,-55.11,51.52,0.0,,,,,,,,,,
204,DimNode 154,19937BDD-11C2-5E4B-B8A0-FB7AF6BF5C7A,48207314-66DA-F14A-B0D1-1D31D4B002AF,78,0.78,-55.12,52.3,Dim Node 154,-55.12,52.3,0.0,-55.11,52.31,0.0,,,,,,,,,,
205,DimNode 155,19937BDD-11C2-5E4B-B8A0-FB7AF6BF5C7A,FAFF04C9-E908-F945-842F-AC9F275ACB6C,177,1.77,-55.12,54.07,Dim Node 155,-55.12,54.06,0.0,-55.11,54.07,0.0,,,,,,,,,,
206,DimNode 156,19937BDD-11C2-5E4B-B8A0-FB7AF6BF5C7A,FAFF04C9-E908-F945-842F-AC9F275ACB6C,60,0.60,-55.12,54.67,Dim Node 156,-55.12,54.66,0.0,-55.11,54.67,0.0,,,,,,,,,,
207,DimNode 157,19937BDD-11C2-5E4B-B8A0-FB7AF6BF5C7A,20888C55-ABD7-2840-9CE0-E55FC0E1AB50,76,0.76,-55.12,55.43,Dim Node 157,-55.12,55.42,0.0,-55.11,55.43,0.0,,,,,,,,,,
208,DimNode 158,19937BDD-11C2-5E4B-B8A0-FB7AF6BF5C7A,20888C55-ABD7-2840-9CE0-E55FC0E1AB50,60,0.60,-55.12,56.03,Dim Node 158,-55.12,56.02,0.0,-55.11,56.03,0.0,,,,,,,,,,
209,DimNode 159,19937BDD-11C2-5E4B-B8A0-FB7AF6BF5C7A,1CB15FFB-8C24-064B-B1E2-23C9D5F3D820,76,0.76,-55.12,56.79,Dim Node 159,-55.12,56.78,0.0,-55.11,56.79,0.0,,,,,,,,,,
210,DimNode 160,19937BDD-11C2-5E4B-B8A0-FB7AF6BF5C7A,1CB15FFB-8C24-064B-B1E2-23C9D5F3D820,60,0.60,-55.12,57.39,Dim Node 160,-55.12,57.38,0.0,-55.11,57.39,0.0,,,,,,,,,,
211,DimNode 161,19937BDD-11C2-5E4B-B8A0-FB7AF6BF5C7A,3ABE092C-A378-E04E-9F0E-EDE85C030C84,164,1.64,-55.12,59.03,Dim Node 161,-55.12,59.02,0.0,-55.11,59.03,0.0,,,,,,,,,,
212,Dimension,19937BDD-11C2-5E4B-B8A0-FB7AF6BF5C7A,,,10.51,,,Dim 51,-55.16,48.49,0.0,-55.07,59.05,0.0,,,,,,,,,,
213,DimNode 162,8ADC658B-1100-ED44-8ECF-D3922D08680F,CB47C356-6F02-BC4D-9B41-D8231003BDB7,0,0.00,-55.58,48.03,Dim Node 162,-55.58,48.02,0.0,-55.57,48.03,0.0,,,,,,,,,,
214,DimNode 163,8ADC658B-1100-ED44-8ECF-D3922D08680F,0D5E22E6-E91F-B84F-8567-29AB9EB4B3CB,"1,099",10.99,-55.58,59.02,Dim Node 163,-55.58,59.01,0.0,-55.57,59.02,0.0,,,,,,,,,,
215,Dimension,8ADC658B-1100-ED44-8ECF-D3922D08680F,,,10.99,,,Dim 52,-55.63,48.0,0.0,-55.53,59.04,0.0,,,,,,,,,,
216,DimNode 164,AFE8D126-9D0F-374F-AE18-DF42D7DEA2CF,A2794479-DE42-5F4C-97F4-3C96BB99B163,0,0.00,-54.91,51.61,Dim Node 164,-54.92,51.6,0.0,-54.91,51.61,0.0,,,,,,,,,,
217,DimNode 165,AFE8D126-9D0F-374F-AE18-DF42D7DEA2CF,42013D70-56AF-5849-8490-79AAACFEB3D4,250,2.50,-52.41,51.61,Dim Node 165,-52.42,51.6,0.0,-52.41,51.61,0.0,,,,,,,,,,
218,DimNode 166,AFE8D126-9D0F-374F-AE18-DF42D7DEA2CF,7B56E2E1-A99F-A54F-B7DB-926D9B585AE5,74,0.74,-51.68,51.61,Dim Node 166,-51.68,51.6,0.0,-51.67,51.61,0.0,,,,,,,,,,
219,DimNode 167,AFE8D126-9D0F-374F-AE18-DF42D7DEA2CF,8EE8CFC5-25C5-994A-96CA-38DA180B393D,137,1.36,-50.31,51.61,Dim Node 167,-50.32,51.6,0.0,-50.31,51.61,0.0,,,,,,,,,,
220,DimNode 168,AFE8D126-9D0F-374F-AE18-DF42D7DEA2CF,8EE8CFC5-25C5-994A-96CA-38DA180B393D,255,2.55,-47.76,51.61,Dim Node 168,-47.77,51.6,0.0,-47.76,51.61,0.0,,,,,,,,,,
221,Dimension,AFE8D126-9D0F-374F-AE18-DF42D7DEA2CF,,,7.15,,,Dim 53,-54.94,51.56,0.0,-47.74,51.65,0.0,,,,,,,,,,
222,DimNode 169,C1AF2B7F-4FEE-CE4A-8ECD-A59094A0D51E,00000000-0000-0000-0000-000000000000,0,0.00,-50.66,58.16,Dim Node 169,-50.67,58.15,0.0,-50.66,58.16,0.0,,,,,,,,,,
223,DimNode 170,C1AF2B7F-4FEE-CE4A-8ECD-A59094A0D51E,A0B7EF73-5FDC-BA4C-8FBE-958FE6A1E779,96,0.96,-49.7,58.16,Dim Node 170,-49.71,58.15,0.0,-49.7,58.16,0.0,,,,,,,,,,
224,DimNode 171,C1AF2B7F-4FEE-CE4A-8ECD-A59094A0D51E,69F416C5-0983-8147-B19D-2C7F4B0D5212,379,3.79,-45.91,58.16,Dim Node 171,-45.92,58.15,0.0,-45.91,58.16,0.0,,,,,,,,,,
225,Dimension,C1AF2B7F-4FEE-CE4A-8ECD-A59094A0D51E,,,4.75,,,Dim 54,-50.69,58.11,0.0,-45.89,58.2,0.0,,,,,,,,,,
226,DimNode 172,5911D13C-F85B-574E-9FC1-9DA1FD5133CD,F5E3E7BD-3A22-DC4D-BFC3-D72CED3C3DED,0,0.00,-47.97,53.34,Dim Node 172,-47.97,53.34,0.0,-47.96,53.35,0.0,,,,,,,,,,
227,DimNode 173,5911D13C-F85B-574E-9FC1-9DA1FD5133CD,F7A9D49D-4E1F-C84A-8176-B84D93173F0F,130,1.30,-46.66,53.34,Dim Node 173,-46.67,53.34,0.0,-46.66,53.35,0.0,,,,,,,,,,
228,Dimension,5911D13C-F85B-574E-9FC1-9DA1FD5133CD,,,1.30,,,Dim 55,-47.99,53.29,0.0,-46.64,53.39,0.0,,,,,,,,,,
229,DimNode 174,C03323F5-300A-CD42-A87A-B8AE5E399BDD,F5E3E7BD-3A22-DC4D-BFC3-D72CED3C3DED,0,0.00,-47.65,53.21,Dim Node 174,-47.66,53.2,0.0,-47.65,53.21,0.0,,,,,,,,,,
230,DimNode 175,C03323F5-300A-CD42-A87A-B8AE5E399BDD,6AC2C88D-FE54-2F44-A3DF-813CEC0CF66D,170,1.70,-47.65,54.91,Dim Node 175,-47.66,54.9,0.0,-47.65,54.91,0.0,,,,,,,,,,
231,Dimension,C03323F5-300A-CD42-A87A-B8AE5E399BDD,,,1.70,,,Dim 56,-47.7,53.18,0.0,-47.61,54.93,0.0,,,,,,,,,,
232,DimNode 176,70933231-9F69-7342-B757-641EE1D76B33,6AC2C88D-FE54-2F44-A3DF-813CEC0CF66D,0,0.00,-47.97,54.67,Dim Node 176,-47.97,54.66,0.0,-47.96,54.67,0.0,,,,,,,,,,
233,DimNode 177,70933231-9F69-7342-B757-641EE1D76B33,6AC2C88D-FE54-2F44-A3DF-813CEC0CF66D,206,2.05,-45.91,54.67,Dim Node 177,-45.92,54.66,0.0,-45.91,54.67,0.0,,,,,,,,,,
234,Dimension,70933231-9F69-7342-B757-641EE1D76B33,,,2.05,,,Dim 57,-47.99,54.62,0.0,-45.89,54.71,0.0,,,,,,,,,,
235,DimNode 178,8B559098-F464-A54D-8CDF-0EF0EAF1F758,E0526189-993C-964C-8716-49B44422CAA1,0,0.00,-56.35,57.52,Dim Node 178,-56.36,57.51,0.0,-56.35,57.52,0.0,,,,,,,,,,
236,DimNode 179,8B559098-F464-A54D-8CDF-0EF0EAF1F758,1CB15FFB-8C24-064B-B1E2-23C9D5F3D820,154,1.54,-54.81,57.52,Dim Node 179,-54.81,57.51,0.0,-54.8,57.52,0.0,,,,,,,,,,
237,DimNode 180,8B559098-F464-A54D-8CDF-0EF0EAF1F758,59B5D6D7-B48B-B549-8BCF-1F91D7945BA9,280,2.80,-52.01,57.52,Dim Node 180,-52.02,57.51,0.0,-52.01,57.52,0.0,,,,,,,,,,
238,DimNode 181,8B559098-F464-A54D-8CDF-0EF0EAF1F758,7CFB2909-5E45-A24C-8226-9B612FC49AA2,135,1.35,-50.66,57.52,Dim Node 181,-50.67,57.51,0.0,-50.66,57.52,0.0,,,,,,,,,,
239,Dimension,8B559098-F464-A54D-8CDF-0EF0EAF1F758,,,5.69,,,Dim 58,-56.38,57.47,0.0,-50.64,57.57,0.0,,,,,,,,,,
240,DimNode 182,DA1B6966-9806-BE4A-ABEE-624EDF78876C,58A7F328-A65F-4944-A8BD-1E99BC285BBE,0,0.00,-46.52,55.01,Dim Node 182,-46.53,55.0,0.0,-46.52,55.01,0.0,,,,,,,,,,
241,DimNode 183,DA1B6966-9806-BE4A-ABEE-624EDF78876C,58A7F328-A65F-4944-A8BD-1E99BC285BBE,84,0.84,-46.52,55.85,Dim Node 183,-46.53,55.85,0.0,-46.52,55.86,0.0,,,,,,,,,,
