edge_id,node1_id,node2_id,distance,type
626,935,1045,0.0,spatial
627,933,1029,0.0,spatial
628,920,922,0.0,spatial
629,1004,1068,0.0,spatial
630,1131,1139,0.0,spatial
631,778,1119,0.0,spatial
632,867,1065,0.0,spatial
633,1094,1168,0.0,spatial
634,1049,1138,0.0,spatial
635,812,1076,0.0,spatial
636,916,1045,0.0,spatial
637,912,1060,0.0,spatial
638,1087,1125,0.0,spatial
639,1034,1041,0.0,spatial
640,1065,1120,0.0,spatial
641,936,1122,0.0,spatial
642,782,1135,0.0,spatial
643,769,838,0.0,spatial
644,910,993,0.0,spatial
645,1076,1122,0.0,spatial
646,944,1031,0.0,spatial
647,1028,1069,0.0,spatial
648,892,918,0.0,spatial
649,1074,1147,0.0,spatial
650,899,1060,0.0,spatial
651,1006,1007,0.0,spatial
652,1022,1115,0.0,spatial
653,950,1093,0.0,spatial
654,1110,1200,0.0,spatial
655,1067,1069,0.0,spatial
656,1012,1081,0.0,spatial
657,831,1069,0.0,spatial
658,979,1073,0.0,spatial
659,935,1038,0.0,spatial
660,852,866,0.0,spatial
661,801,1072,0.0,spatial
662,1003,1104,0.0,spatial
663,964,1048,0.0,spatial
664,1044,1129,0.0,spatial
665,832,837,0.0,spatial
666,1000,1028,0.0,spatial
667,874,926,0.0,spatial
668,796,894,0.0,spatial
669,916,1038,0.0,spatial
670,841,909,0.0,spatial
671,778,1034,0.0,spatial
672,824,1066,0.0,spatial
673,912,1104,0.0,spatial
674,850,1037,0.0,spatial
675,1022,1147,0.0,spatial
676,925,1074,0.0,spatial
677,865,931,0.0,spatial
678,962,967,0.0,spatial
679,796,1068,0.0,spatial
680,870,892,0.0,spatial
681,851,1072,0.0,spatial
682,813,987,0.0,spatial
683,919,926,0.0,spatial
684,950,1086,0.0,spatial
685,899,1104,0.0,spatial
686,796,1073,0.0,spatial
687,767,1151,0.0,spatial
688,878,1073,0.0,spatial
689,772,1066,0.0,spatial
690,778,1076,0.0,spatial
691,874,919,0.0,spatial
692,957,998,0.0,spatial
693,775,1071,0.0,spatial
694,1074,1128,0.0,spatial
695,882,1143,0.0,spatial
696,823,1035,0.0,spatial
697,916,1106,0.0,spatial
698,768,994,0.0,spatial
699,820,1036,0.0,spatial
700,827,913,0.0,spatial
701,928,1073,0.0,spatial
702,1076,1119,0.0,spatial
703,808,1071,0.0,spatial
704,1138,1183,0.0,spatial
705,955,1034,0.0,spatial
706,1053,1128,0.0,spatial
707,813,814,0.0,spatial
708,836,870,0.0,spatial
709,855,993,0.0,spatial
710,986,1073,0.0,spatial
711,978,987,0.0,spatial
712,898,1050,0.0,spatial
713,856,1035,0.0,spatial
714,1037,1107,0.0,spatial
715,831,915,0.0,spatial
716,901,932,0.0,spatial
717,778,1069,0.0,spatial
718,1046,1138,0.0,spatial
719,1073,1139,0.0,spatial
720,1048,1191,0.0,spatial
721,836,1068,0.0,spatial
722,915,1135,0.0,spatial
723,883,1147,0.0,spatial
724,881,1138,0.0,spatial
725,984,1013,0.0,spatial
726,998,1071,0.0,spatial
727,843,1137,0.0,spatial
728,936,1034,0.0,spatial
729,810,1034,0.0,spatial
730,884,1060,0.0,spatial
731,950,1024,0.0,spatial
732,774,1008,0.0,spatial
733,843,975,0.0,spatial
734,831,1070,0.0,spatial
735,1135,1159,0.0,spatial
736,928,931,0.0,spatial
737,819,1129,0.0,spatial
738,887,1066,0.0,spatial
739,889,990,0.0,spatial
740,1072,1100,0.0,spatial
741,871,1060,0.0,spatial
742,884,1048,0.0,spatial
743,936,1076,0.0,spatial
744,946,952,0.0,spatial
745,832,1028,0.0,spatial
746,1030,1098,0.0,spatial
747,870,1138,0.0,spatial
748,794,824,0.0,spatial
749,804,1135,0.0,spatial
750,917,976,0.0,spatial
751,1104,1138,0.0,spatial
752,936,1027,0.0,spatial
753,858,929,0.0,spatial
754,872,1075,0.0,spatial
